,Unnamed: 0,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
6,7,2.766,PLOS ONE,245,1,19,15,19,22,12,19,20,10,12,96,GLIA
7,8,5.193,J NEUROINFLAMM,236,5,27,17,22,28,13,10,10,7,7,90,GLIA
8,9,4.3,FRONT CELL NEUROSCI,225,7,13,15,17,23,15,8,9,14,10,94,GLIA
9,10,5.971,J NEUROSCI,212,7,18,17,23,15,14,11,19,7,17,64,GLIA
10,11,3.687,INT J MOL SCI,208,6,19,9,12,18,16,11,13,7,10,87,GLIA
11,12,2.662,J NEUROSCI RES,181,4,12,13,6,14,13,9,12,5,17,76,GLIA
12,13,,ONCOTARGET,169,4,16,6,14,16,14,16,8,8,2,65,GLIA
13,14,2.7569999999999997,CURR PHARM DESIGN,145,2,15,5,8,10,21,7,9,4,9,55,GLIA
14,15,14.163,PROG NEUROBIOL,139,0,4,9,12,18,9,7,9,8,5,58,GLIA
15,16,6.306,BRAIN BEHAV IMMUN,138,0,9,15,14,14,13,2,7,4,6,54,GLIA
16,17,3.582,FRONT AGING NEUROSCI,135,5,9,9,12,13,9,2,2,4,8,62,GLIA
17,18,3.9019999999999997,FRONT MOL NEUROSCI,126,8,6,13,9,9,13,5,6,4,11,42,GLIA
18,19,4.609,J NEUROCHEM,122,3,9,10,13,7,10,5,8,3,9,45,GLIA
19,20,3.3819999999999997,NEUROSCIENCE,119,2,4,8,13,5,9,7,10,3,9,49,GLIA
20,21,5.511,FRONT IMMUNOL,113,5,12,7,7,11,5,7,8,4,2,45,GLIA
21,22,3.877,FRONT NEUROSCI-SWITZ,113,3,3,3,3,11,11,9,8,2,8,52,GLIA
22,23,2.234,NEURAL REGEN RES,112,8,7,7,9,8,9,8,2,4,8,42,GLIA
23,24,6.541,CURR OPIN NEUROBIOL,91,16,13,12,6,8,4,6,5,5,4,12,GLIA
24,25,6.187,BRAIN PATHOL,89,3,7,4,6,9,6,6,7,3,5,33,GLIA
25,26,4.249,NEUROPHARMACOLOGY,89,1,4,1,3,7,5,4,7,4,4,49,GLIA
26,27,3.8310000000000004,FRONT PHARMACOL,87,2,6,8,6,6,2,9,6,4,5,33,GLIA
27,28,9.504,P NATL ACAD SCI USA,80,4,2,10,8,7,2,5,5,4,7,26,GLIA
28,29,4.231,BRAIN STRUCT FUNCT,76,5,3,6,8,3,7,3,2,1,4,34,GLIA
29,30,2.1590000000000003,NEUROSCI LETT,76,3,5,5,6,4,8,6,5,5,3,26,GLIA
30,31,4.4830000000000005,EXP NEUROL,72,1,5,3,4,2,1,8,3,9,7,29,GLIA
31,32,4.54,J PHYSIOL-LONDON,72,3,3,16,5,7,5,3,2,1,3,24,GLIA
32,33,5.227,NEUROBIOL DIS,71,0,4,4,6,9,10,5,2,4,3,24,GLIA
33,34,,NOR SIGN ASTRXB,71,0,6,3,14,1,4,4,4,3,3,29,GLIA
34,35,6.045,J CEREBR BLOOD F MET,70,0,7,3,6,6,5,2,7,6,2,26,GLIA
35,36,3.603,NEUROCHEM INT,68,0,3,5,6,5,5,5,4,4,2,29,GLIA
36,37,13.251,J CLIN INVEST,66,2,8,3,7,6,4,8,7,2,0,19,GLIA
37,38,2.655,J NEUROIMMUNOL,64,1,3,2,5,5,6,3,3,2,3,31,GLIA
38,39,14.319,NEURON,62,4,10,7,4,4,2,3,3,1,6,18,GLIA
39,40,3.125,BRAIN RES,61,0,5,3,4,4,3,5,4,3,3,27,GLIA
40,41,6.308,CEREB CORTEX,58,0,4,5,6,3,4,6,1,3,4,22,GLIA
41,42,12.353,NAT COMMUN,57,3,2,9,6,4,5,0,2,1,7,18,GLIA
42,43,3.549,MEDIAT INFLAMM,56,1,1,4,8,3,4,1,4,1,4,25,GLIA
43,44,4.011,J BIOL CHEM,55,1,2,4,4,4,3,3,8,4,2,20,GLIA
44,45,3.173,BEHAV BRAIN RES,54,0,2,2,6,3,3,3,3,3,5,24,GLIA
45,46,2.832,EUR J NEUROSCI,54,1,0,1,3,4,3,3,5,5,1,28,GLIA
46,47,15.876,ACTA NEUROPATHOL,53,0,4,3,6,3,4,2,3,3,6,19,GLIA
47,48,3.49,J NEUROPATH EXP NEUR,53,1,1,1,2,2,7,2,5,2,2,28,GLIA
48,49,8.032,CELL REP,52,1,1,7,6,6,4,1,3,2,5,16,GLIA
49,50,3.388,INVEST OPHTH VIS SCI,50,3,4,2,4,8,2,0,0,0,2,25,GLIA
50,51,8.037,NEUROSCI BIOBEHAV R,49,3,8,2,2,3,3,3,4,1,1,19,GLIA
51,52,2.559,BIOCHEM BIOPH RES CO,47,0,3,3,2,4,1,1,4,4,3,22,GLIA
52,53,3.4,J COMP NEUROL,45,0,0,4,3,4,4,2,5,1,1,21,GLIA
53,54,3.312,MOL CELL NEUROSCI,45,1,3,6,0,4,1,2,2,2,1,23,GLIA
54,55,3.44,BRAIN RES BULL,44,0,3,4,3,4,2,0,5,2,5,16,GLIA
55,56,7.6160000000000005,ELIFE,44,3,3,4,3,3,3,4,2,3,3,13,GLIA
56,57,3.4760000000000004,J ALZHEIMERS DIS,44,0,3,5,0,3,3,5,4,4,6,11,GLIA
57,58,1.922,MOL MED REP,44,0,2,1,2,3,6,1,0,5,1,23,GLIA
58,59,5.414,ACTA NEUROPATHOL COM,43,0,4,1,4,7,5,1,4,0,3,14,GLIA
59,60,10.847999999999999,BRAIN,43,1,2,3,4,4,2,1,1,4,2,19,GLIA
60,61,4.235,BIOCHEM PHARMACOL,42,0,3,5,8,5,3,4,1,0,0,13,GLIA
61,62,2.583,BIOMED RES INT,41,0,2,0,4,4,4,2,3,0,3,19,GLIA
62,63,6.721,CELL MOL LIFE SCI,41,1,4,0,3,4,2,2,4,2,4,15,GLIA
63,64,,BRAIN ED MOL MECHXB,40,0,1,1,2,1,2,3,4,6,1,19,GLIA
64,65,6.426,MOL NEURODEGENER,40,1,4,1,2,9,0,3,0,4,3,13,GLIA
65,66,3.895,CELL MOL NEUROBIOL,39,0,1,0,4,3,3,0,1,2,2,23,GLIA
66,67,3.508,FRONT NEUROL,39,3,2,1,3,4,1,1,2,2,0,20,GLIA
67,68,2.454,J MOL NEUROSCI,38,0,1,1,1,2,3,1,3,3,2,21,GLIA
68,69,5.002,J NEUROTRAUM,38,0,0,2,2,2,2,0,3,2,1,24,GLIA
69,70,3.989,STEM CELLS INT,38,0,1,4,1,4,2,1,4,5,1,15,GLIA
70,71,6.81,BRIT J PHARMACOL,37,0,1,4,1,2,4,2,5,0,3,15,GLIA
71,72,5.1080000000000005,BBA-MOL BASIS DIS,36,0,2,4,5,2,2,1,5,1,0,14,GLIA
72,73,6.537000000000001,STEM CELL REP,36,1,4,2,4,2,2,1,3,0,3,14,GLIA
73,74,4.0680000000000005,CURR NEUROPHARMACOL,35,0,2,3,3,4,4,0,5,0,1,13,GLIA
74,75,1.1840000000000002,JOVE-J VIS EXP,35,1,3,2,2,2,4,2,3,3,1,12,GLIA
75,76,4.454,NEUROBIOL AGING,33,0,8,1,3,1,2,1,2,0,2,13,GLIA
76,77,3.174,PROG BRAIN RES,33,0,3,6,1,1,2,3,3,1,1,12,GLIA
77,78,2.885,CELL TRANSPLANT,32,0,1,1,3,3,0,4,2,2,2,14,GLIA
78,79,3.495,CNS NEUROSCI THER,32,0,1,4,4,0,4,4,2,2,2,9,GLIA
79,80,3.1519999999999997,FRONT NEUROANAT,32,1,2,2,3,1,0,0,4,1,2,16,GLIA
80,81,7.461,NEUROSCIENTIST,32,0,2,2,3,3,3,3,0,1,1,14,GLIA
81,82,3.04,EUR J PHARMACOL,31,0,2,2,2,4,2,2,0,0,2,15,GLIA
82,83,19.912,NAT NEUROSCI,31,1,3,2,0,2,3,3,0,4,1,12,GLIA
83,84,3.457,BIOMED PHARMACOTHER,30,0,1,2,5,1,2,3,1,1,0,14,GLIA
84,85,2.502,J NEUROPHYSIOL,29,0,4,0,0,1,2,2,2,0,1,17,GLIA
85,86,3.1860000000000004,NEUROTOX RES,29,0,2,1,2,3,1,3,3,1,0,13,GLIA
86,87,4.902,HUM MOL GENET,28,1,3,0,0,6,2,1,2,0,1,12,GLIA
87,88,2.084,CNS NEUROL DISORD-DR,27,0,2,3,2,4,2,1,3,1,0,9,GLIA
88,89,2.5980000000000003,DEV NEUROBIOL,27,0,1,1,1,3,4,1,6,1,1,8,GLIA
89,90,3.3939999999999997,FRONT PHYSIOL,27,0,2,1,3,1,2,2,2,0,3,11,GLIA
90,91,6.544,NEUROPSYCHOPHARMACOL,27,0,0,2,4,2,2,1,1,0,0,15,GLIA
91,92,5.638,CELL DEATH DIS,26,0,4,4,2,4,1,2,3,0,0,6,GLIA
92,93,,NEUROSCIENCEXB,26,0,0,0,0,4,1,2,0,2,1,16,GLIA
93,94,4.897,PHARMACOL RES,26,0,0,3,1,2,0,2,3,4,2,9,GLIA
94,95,11.652999999999999,PROG RETIN EYE RES,26,0,0,2,2,4,2,0,3,3,0,10,GLIA
95,96,4.928999999999999,STEM CELL TRANSL MED,26,0,2,2,0,3,0,1,0,2,3,13,GLIA
96,97,1.76,ADV EXP MED BIOL,25,0,0,2,2,1,3,4,3,6,0,4,GLIA
97,98,3.5189999999999997,FRONT ENDOCRINOL,25,1,1,0,1,3,1,1,3,1,1,12,GLIA
98,99,2.173,BMC NEUROSCI,24,0,1,0,1,3,1,1,0,1,3,13,GLIA
99,100,3.1519999999999997,EXP EYE RES,24,0,0,1,0,2,4,1,1,2,0,13,GLIA
0,1,,ALL Journals,17837,249,1567,1143,889,1012,1007,887,1272,892,666,8253,IEEE TRANSACTIONS ON MEDICAL IMAGING
1,2,,ALL OTHERS (743),743,7,52,50,22,24,27,18,52,41,22,428,IEEE TRANSACTIONS ON MEDICAL IMAGING
2,3,6.131,IEEE T MED IMAGING,800,16,79,73,63,62,71,47,45,36,28,280,IEEE TRANSACTIONS ON MEDICAL IMAGING
3,4,,PROC SPIE,763,9,105,73,56,41,39,30,54,44,19,293,IEEE TRANSACTIONS ON MEDICAL IMAGING
4,5,5.356,MED IMAGE ANAL,670,10,71,40,37,48,51,35,58,30,39,251,IEEE TRANSACTIONS ON MEDICAL IMAGING
5,6,2.884,MED PHYS,661,15,49,40,46,50,46,28,42,41,15,289,IEEE TRANSACTIONS ON MEDICAL IMAGING
6,7,2.665,PHYS MED BIOL,603,12,45,48,40,50,56,34,56,43,15,204,IEEE TRANSACTIONS ON MEDICAL IMAGING
7,8,4.082,MAGN RESON MED,388,0,7,26,45,17,35,31,33,29,17,148,IEEE TRANSACTIONS ON MEDICAL IMAGING
8,9,5.426,NEUROIMAGE,381,1,19,23,15,11,16,20,42,14,12,208,IEEE TRANSACTIONS ON MEDICAL IMAGING
9,10,2.766,PLOS ONE,341,9,31,13,22,22,18,14,37,11,22,142,IEEE TRANSACTIONS ON MEDICAL IMAGING
10,11,4.122,SCI REP-UK,319,6,53,16,17,18,16,16,34,9,8,126,IEEE TRANSACTIONS ON MEDICAL IMAGING
11,12,,J MED IMAGING,268,2,27,13,15,8,13,13,10,21,14,132,IEEE TRANSACTIONS ON MEDICAL IMAGING
12,13,,2017 IEEE 14 INT SXB,237,2,45,18,15,19,17,12,28,6,10,65,IEEE TRANSACTIONS ON MEDICAL IMAGING
13,14,1.9609999999999999,INT J COMPUT ASS RAD,232,3,13,22,19,23,10,8,18,15,7,94,IEEE TRANSACTIONS ON MEDICAL IMAGING
14,15,4.288,IEEE T BIO-MED ENG,190,2,20,15,10,10,13,15,10,12,9,74,IEEE TRANSACTIONS ON MEDICAL IMAGING
15,16,0.5489999999999999,J MED IMAG HEALTH IN,171,2,8,8,6,10,6,5,6,9,9,102,IEEE TRANSACTIONS ON MEDICAL IMAGING
16,17,3.241,NEUROCOMPUTING,167,0,23,13,15,9,12,10,10,7,6,62,IEEE TRANSACTIONS ON MEDICAL IMAGING
17,18,2.674,COMPUT METH PROG BIO,166,2,11,10,4,14,4,11,10,11,9,80,IEEE TRANSACTIONS ON MEDICAL IMAGING
18,19,,IEEE INT ULTRA SYM,162,23,22,40,12,12,13,16,3,5,1,15,IEEE TRANSACTIONS ON MEDICAL IMAGING
19,20,2.115,COMPUT BIOL MED,154,2,29,7,10,8,10,10,6,10,4,58,IEEE TRANSACTIONS ON MEDICAL IMAGING
20,21,3.85,IEEE J BIOMED HEALTH,154,0,52,5,8,15,9,3,9,6,5,42,IEEE TRANSACTIONS ON MEDICAL IMAGING
21,22,3.965,PATTERN RECOGN,139,0,17,9,5,21,7,14,12,6,3,45,IEEE TRANSACTIONS ON MEDICAL IMAGING
22,23,4.927,HUM BRAIN MAPP,138,0,1,3,6,2,4,7,14,12,3,86,IEEE TRANSACTIONS ON MEDICAL IMAGING
23,24,2.7039999999999997,IEEE T ULTRASON FERR,136,8,11,17,7,16,16,8,2,10,4,37,IEEE TRANSACTIONS ON MEDICAL IMAGING
24,25,3.4819999999999998,BIOMED OPT EXPRESS,133,12,20,8,7,16,10,7,10,9,8,26,IEEE TRANSACTIONS ON MEDICAL IMAGING
25,26,,ELS MIC SOC BOOK SER,130,1,46,4,11,8,7,4,9,3,2,35,IEEE TRANSACTIONS ON MEDICAL IMAGING
26,27,2.5639999999999996,MAGN RESON IMAGING,121,0,7,4,12,3,5,10,9,3,3,65,IEEE TRANSACTIONS ON MEDICAL IMAGING
27,28,,P ANN INT IEEE EMBS,121,3,17,11,6,5,4,4,8,3,5,55,IEEE TRANSACTIONS ON MEDICAL IMAGING
28,29,2.435,COMPUT MED IMAG GRAP,107,0,8,5,6,10,6,8,10,4,4,46,IEEE TRANSACTIONS ON MEDICAL IMAGING
29,30,3.8689999999999998,NEUROIMAGE-CLIN,106,0,9,4,1,1,5,1,13,7,6,59,IEEE TRANSACTIONS ON MEDICAL IMAGING
30,31,,LECT NOTES COMPUT SC,105,0,12,9,6,2,5,2,14,2,7,46,IEEE TRANSACTIONS ON MEDICAL IMAGING
31,32,5.072,IEEE T IMAGE PROCESS,103,3,7,10,6,7,8,6,7,2,10,37,IEEE TRANSACTIONS ON MEDICAL IMAGING
32,33,1.536,J DIGIT IMAGING,96,0,39,7,6,2,3,5,3,5,2,24,IEEE TRANSACTIONS ON MEDICAL IMAGING
33,34,2.645,ULTRASOUND MED BIOL,95,3,7,11,4,5,6,4,5,6,3,41,IEEE TRANSACTIONS ON MEDICAL IMAGING
34,35,2.783,BIOMED SIGNAL PROCES,85,0,3,3,1,8,3,3,4,3,4,53,IEEE TRANSACTIONS ON MEDICAL IMAGING
35,36,1.9709999999999999,MED BIOL ENG COMPUT,84,0,1,5,6,9,4,2,1,7,5,44,IEEE TRANSACTIONS ON MEDICAL IMAGING
36,37,3.612,J MAGN RESON IMAGING,83,0,3,4,1,5,7,5,16,4,2,36,IEEE TRANSACTIONS ON MEDICAL IMAGING
37,38,1.946,INVERSE PROBL,78,1,2,4,5,4,7,4,2,4,1,44,IEEE TRANSACTIONS ON MEDICAL IMAGING
38,39,1.541,MULTIMED TOOLS APPL,78,0,4,7,3,1,6,4,2,4,1,46,IEEE TRANSACTIONS ON MEDICAL IMAGING
39,40,2.367,J BIOMED OPT,73,6,4,8,2,9,2,4,8,9,1,20,IEEE TRANSACTIONS ON MEDICAL IMAGING
40,41,3.031,NMR BIOMED,73,0,3,9,6,1,7,4,10,6,4,23,IEEE TRANSACTIONS ON MEDICAL IMAGING
41,42,2.24,PHYS MEDICA,72,1,4,4,6,7,5,3,5,4,2,31,IEEE TRANSACTIONS ON MEDICAL IMAGING
42,43,3.877,FRONT NEUROSCI-SWITZ,70,0,1,3,1,3,1,4,8,4,3,42,IEEE TRANSACTIONS ON MEDICAL IMAGING
43,44,3.557,IEEE ACCESS,70,4,6,5,5,2,5,6,3,5,1,28,IEEE TRANSACTIONS ON MEDICAL IMAGING
44,45,1.261,J HEALTHC ENG,70,2,7,2,4,4,5,5,4,1,2,34,IEEE TRANSACTIONS ON MEDICAL IMAGING
45,46,,IEEE T COMPUT IMAG,68,1,7,2,4,4,8,8,4,4,2,24,IEEE TRANSACTIONS ON MEDICAL IMAGING
46,47,1.401,IET IMAGE PROCESS,68,0,3,4,6,3,2,5,4,4,5,32,IEEE TRANSACTIONS ON MEDICAL IMAGING
47,48,,BIOM IM SEGM ADVXB,62,0,0,0,0,6,1,2,8,1,2,42,IEEE TRANSACTIONS ON MEDICAL IMAGING
48,49,0.299,CURR MED IMAGING REV,61,0,0,3,1,3,2,8,4,1,3,36,IEEE TRANSACTIONS ON MEDICAL IMAGING
49,50,2.475,SENSORS-BASEL,60,0,8,6,4,1,2,2,3,4,1,29,IEEE TRANSACTIONS ON MEDICAL IMAGING
50,51,,INT C ACOUST SPEE,59,0,4,3,3,1,1,7,5,4,2,29,IEEE TRANSACTIONS ON MEDICAL IMAGING
51,52,2.0980000000000003,J MED SYST,59,1,7,2,1,0,1,6,1,3,1,36,IEEE TRANSACTIONS ON MEDICAL IMAGING
52,53,2.583,BIOMED RES INT,58,0,6,4,0,2,2,2,3,4,2,33,IEEE TRANSACTIONS ON MEDICAL IMAGING
53,54,1.381,J X-RAY SCI TECHNOL,58,0,4,5,2,2,5,3,1,5,1,30,IEEE TRANSACTIONS ON MEDICAL IMAGING
54,55,1.676,BIOMED ENG ONLINE,57,0,3,4,4,9,2,1,7,3,3,21,IEEE TRANSACTIONS ON MEDICAL IMAGING
55,56,1.374,BIOCYBERN BIOMED ENG,56,0,0,1,1,0,0,3,3,3,2,43,IEEE TRANSACTIONS ON MEDICAL IMAGING
56,57,,COMP M BIO BIO E-IV,53,0,0,0,1,2,6,3,3,3,1,34,IEEE TRANSACTIONS ON MEDICAL IMAGING
57,58,1.545,COMPUT MATH METHOD M,53,1,5,5,3,3,4,1,0,3,3,25,IEEE TRANSACTIONS ON MEDICAL IMAGING
58,59,,SIG PROCESS COMMUN,53,1,7,3,0,4,2,3,3,3,1,26,IEEE TRANSACTIONS ON MEDICAL IMAGING
59,60,,ADV INTELL SYST,49,0,2,2,4,1,2,4,1,4,7,22,IEEE TRANSACTIONS ON MEDICAL IMAGING
60,61,1.423,INT J IMAG SYST TECH,49,0,4,1,0,1,4,2,1,4,1,31,IEEE TRANSACTIONS ON MEDICAL IMAGING
61,62,,BIOMED PHYS ENG EXPR,48,1,2,4,2,5,5,4,2,4,1,18,IEEE TRANSACTIONS ON MEDICAL IMAGING
62,63,3.7680000000000002,EXPERT SYST APPL,48,0,4,4,1,2,8,4,1,1,1,22,IEEE TRANSACTIONS ON MEDICAL IMAGING
63,64,2.3609999999999998,SIAM J IMAGING SCI,44,0,3,2,3,3,3,4,2,2,3,19,IEEE TRANSACTIONS ON MEDICAL IMAGING
64,65,1.643,SIGNAL IMAGE VIDEO P,44,0,2,3,0,2,0,3,1,4,3,26,IEEE TRANSACTIONS ON MEDICAL IMAGING
65,66,3.907,APPL SOFT COMPUT,43,0,1,2,1,2,2,2,3,1,2,27,IEEE TRANSACTIONS ON MEDICAL IMAGING
66,67,3.074,FRONT NEUROINFORM,43,0,0,0,1,0,1,5,6,5,1,24,IEEE TRANSACTIONS ON MEDICAL IMAGING
67,68,,INT J BIOMED ENG TEC,43,0,0,5,0,3,0,4,3,1,2,25,IEEE TRANSACTIONS ON MEDICAL IMAGING
68,69,,INT J BIOMED IMAGING,41,1,2,4,4,3,2,4,1,0,0,20,IEEE TRANSACTIONS ON MEDICAL IMAGING
69,70,2.338,INT J NUMER METH BIO,41,0,3,3,1,3,2,2,5,2,4,16,IEEE TRANSACTIONS ON MEDICAL IMAGING
70,71,,BIOMED RES-INDIA,37,0,1,0,2,1,0,3,3,3,3,21,IEEE TRANSACTIONS ON MEDICAL IMAGING
71,72,2.843,EUR J RADIOL,37,0,1,2,1,5,3,2,4,1,2,16,IEEE TRANSACTIONS ON MEDICAL IMAGING
72,73,1.2109999999999999,J MED BIOL ENG,37,0,1,1,1,2,1,1,3,0,3,24,IEEE TRANSACTIONS ON MEDICAL IMAGING
73,74,,IEEE INT C BIOINFORM,36,0,12,4,0,2,1,0,3,1,1,12,IEEE TRANSACTIONS ON MEDICAL IMAGING
74,75,4.027,EUR RADIOL,35,0,1,2,1,0,1,4,8,1,1,16,IEEE TRANSACTIONS ON MEDICAL IMAGING
75,76,6.308,CEREB CORTEX,34,0,0,0,1,0,0,1,3,1,4,24,IEEE TRANSACTIONS ON MEDICAL IMAGING
76,77,1.281,PATTERN ANAL APPL,34,0,2,2,0,2,0,1,2,1,3,21,IEEE TRANSACTIONS ON MEDICAL IMAGING
77,78,,PROC CVPR IEEE,34,0,12,1,3,3,3,1,1,1,1,8,IEEE TRANSACTIONS ON MEDICAL IMAGING
78,79,3.3560000000000003,OPT EXPRESS,33,2,3,2,0,2,0,6,1,1,2,14,IEEE TRANSACTIONS ON MEDICAL IMAGING
79,80,,AIP C PROC,32,0,1,0,1,0,1,1,4,1,1,22,IEEE TRANSACTIONS ON MEDICAL IMAGING
80,81,3.653,AM J NEURORADIOL,31,0,1,0,0,1,0,0,1,1,1,26,IEEE TRANSACTIONS ON MEDICAL IMAGING
81,82,4.305,INFORM SCIENCES,31,0,13,2,0,3,0,0,0,0,1,12,IEEE TRANSACTIONS ON MEDICAL IMAGING
82,83,5.457000000000001,J CARDIOVASC MAGN R,31,2,2,5,1,0,1,2,3,2,0,13,IEEE TRANSACTIONS ON MEDICAL IMAGING
83,84,2.073,SIGNAL PROCESS-IMAGE,31,0,1,2,0,2,0,4,2,1,1,18,IEEE TRANSACTIONS ON MEDICAL IMAGING
84,85,9.455,IEEE T PATTERN ANAL,30,0,0,1,1,4,2,2,2,0,1,17,IEEE TRANSACTIONS ON MEDICAL IMAGING
85,86,3.388,INVEST OPHTH VIS SCI,30,0,2,0,1,1,2,1,7,5,1,10,IEEE TRANSACTIONS ON MEDICAL IMAGING
86,87,7.439,J NUCL MED,30,0,2,1,3,1,6,2,2,2,0,11,IEEE TRANSACTIONS ON MEDICAL IMAGING
87,88,1.8319999999999999,MAGN RESON MATER PHY,30,0,1,3,1,0,1,2,3,0,2,17,IEEE TRANSACTIONS ON MEDICAL IMAGING
88,89,2.377,ULTRASONICS,30,0,1,5,2,5,2,1,0,2,0,12,IEEE TRANSACTIONS ON MEDICAL IMAGING
89,90,1.754,IEEE J TRANSL ENG HE,29,0,0,2,1,2,3,1,2,1,3,14,IEEE TRANSACTIONS ON MEDICAL IMAGING
90,91,6.224,INVEST RADIOL,29,1,4,1,2,2,0,2,4,1,0,12,IEEE TRANSACTIONS ON MEDICAL IMAGING
91,92,,RADIOL PHYS TECHNOL,29,0,3,0,1,3,1,0,1,0,1,19,IEEE TRANSACTIONS ON MEDICAL IMAGING
92,93,1.605,J ACOUST SOC AM,28,1,2,2,0,3,4,3,1,2,1,9,IEEE TRANSACTIONS ON MEDICAL IMAGING
93,94,5.971,J NEUROSCI,28,0,0,0,1,1,1,2,2,1,2,18,IEEE TRANSACTIONS ON MEDICAL IMAGING
94,95,3.998,METHODS,28,0,2,2,1,3,1,1,6,0,0,12,IEEE TRANSACTIONS ON MEDICAL IMAGING
95,96,0.993,OPT ENG,28,0,2,1,2,2,2,2,1,0,1,15,IEEE TRANSACTIONS ON MEDICAL IMAGING
96,97,1.635,BMC MED IMAGING,27,0,1,1,4,1,2,3,1,2,1,11,IEEE TRANSACTIONS ON MEDICAL IMAGING
97,98,2.391,COMPUT VIS IMAGE UND,27,0,0,1,0,2,0,2,2,2,1,17,IEEE TRANSACTIONS ON MEDICAL IMAGING
98,99,1.472,INT J MED ROBOT COMP,27,0,0,1,2,3,4,1,2,2,0,12,IEEE TRANSACTIONS ON MEDICAL IMAGING
99,100,1.925,J COMPUT SCI-NETH,27,0,3,2,2,0,0,0,0,0,0,20,IEEE TRANSACTIONS ON MEDICAL IMAGING
0,1,,ALL Journals,6889,451,1464,1699,1762,1483,1,1,0,0,0,28,JAMA Neurology
1,2,,ALL OTHERS (673),673,27,187,156,165,135,0,0,0,0,0,3,JAMA Neurology
2,3,11.46,JAMA NEUROL,247,97,62,23,31,23,0,0,0,0,0,11,JAMA Neurology
3,4,8.055,NEUROLOGY,183,9,55,41,41,37,0,0,0,0,0,0,JAMA Neurology
4,5,3.4760000000000004,J ALZHEIMERS DIS,169,5,26,45,54,39,0,0,0,0,0,0,JAMA Neurology
5,6,4.122,SCI REP-UK,121,5,26,33,29,28,0,0,0,0,0,0,JAMA Neurology
6,7,2.766,PLOS ONE,105,2,20,24,40,19,0,0,0,0,0,0,JAMA Neurology
7,8,2.448,J NEUROL SCI,86,5,13,23,31,13,0,0,0,0,0,1,JAMA Neurology
8,9,3.508,FRONT NEUROL,83,10,15,20,18,20,0,0,0,0,0,0,JAMA Neurology
9,10,12.764000000000001,ALZHEIMERS DEMENT,78,0,14,26,19,19,0,0,0,0,0,0,JAMA Neurology
10,11,4.454,NEUROBIOL AGING,74,2,16,18,18,20,0,0,0,0,0,0,JAMA Neurology
11,12,10.847999999999999,BRAIN,72,4,10,16,21,21,0,0,0,0,0,0,JAMA Neurology
12,13,8.324,MOVEMENT DISORD,72,2,7,25,16,21,0,0,0,0,0,1,JAMA Neurology
13,14,6.239,STROKE,70,16,20,15,11,8,0,0,0,0,0,0,JAMA Neurology
14,15,5.28,MULT SCLER J,65,3,5,26,22,9,0,0,0,0,0,0,JAMA Neurology
15,16,3.783,J NEUROL,64,0,12,22,18,12,0,0,0,0,0,0,JAMA Neurology
16,17,19.819000000000003,NAT REV NEUROL,61,11,13,9,15,11,0,0,0,0,0,2,JAMA Neurology
17,18,3.478,CURR NEUROL NEUROSCI,58,4,14,13,15,12,0,0,0,0,0,0,JAMA Neurology
18,19,27.144000000000002,LANCET NEUROL,58,10,17,11,10,10,0,0,0,0,0,0,JAMA Neurology
19,20,7.144,J NEUROL NEUROSUR PS,56,3,13,11,15,13,0,0,0,0,0,1,JAMA Neurology
20,21,4.01,CURR OPIN NEUROL,55,7,19,11,9,9,0,0,0,0,0,0,JAMA Neurology
21,22,3.582,FRONT AGING NEUROSCI,54,5,4,20,14,11,0,0,0,0,0,0,JAMA Neurology
22,23,2.371,INT REV NEUROBIOL,54,1,6,22,11,14,0,0,0,0,0,0,JAMA Neurology
23,24,5.002,J NEUROTRAUM,53,2,16,14,13,8,0,0,0,0,0,0,JAMA Neurology
24,25,4.621,EUR J NEUROL,52,0,11,19,13,9,0,0,0,0,0,0,JAMA Neurology
25,26,10.25,ANN NEUROL,46,6,11,12,9,8,0,0,0,0,0,0,JAMA Neurology
26,27,5.718999999999999,NEUROTHERAPEUTICS,45,3,8,17,8,9,0,0,0,0,0,0,JAMA Neurology
27,28,1.87,SEMIN NEUROL,45,3,8,9,14,11,0,0,0,0,0,0,JAMA Neurology
28,29,5.015,ALZHEIMERS RES THER,44,2,5,19,14,4,0,0,0,0,0,0,JAMA Neurology
29,30,3.687,INT J MOL SCI,40,5,11,4,14,6,0,0,0,0,0,0,JAMA Neurology
30,31,4.721,PARKINSONISM RELAT D,38,0,4,8,13,13,0,0,0,0,0,0,JAMA Neurology
31,32,1.9240000000000002,WORLD NEUROSURG,38,3,10,4,13,7,0,0,0,0,0,1,JAMA Neurology
32,33,3.8689999999999998,NEUROIMAGE-CLIN,37,0,6,8,10,13,0,0,0,0,0,0,JAMA Neurology
33,34,3.696,EXPERT REV NEUROTHER,36,5,12,9,6,4,0,0,0,0,0,0,JAMA Neurology
34,35,3.199,MULT SCLER RELAT DIS,34,2,5,7,17,3,0,0,0,0,0,0,JAMA Neurology
35,36,2.285,NEUROL SCI,33,2,6,12,9,4,0,0,0,0,0,0,JAMA Neurology
36,37,15.876,ACTA NEUROPATHOL,29,3,7,2,8,9,0,0,0,0,0,0,JAMA Neurology
37,38,2.779,J NEURAL TRANSM,28,1,1,12,7,7,0,0,0,0,0,0,JAMA Neurology
