,Unnamed: 0,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
58,59,4.401,J CELL SCI,8,0,0,0,0,1,1,0,1,1,0,4,Journal of Molecular Cell Biology
59,60,3.512,MOL BIOL CELL,8,0,0,2,1,0,0,1,0,0,0,4,Journal of Molecular Cell Biology
60,61,4.597,MOL CANCER RES,8,0,2,1,1,0,0,0,1,0,1,2,Journal of Molecular Cell Biology
61,62,5.236,MOL CELL PROTEOMICS,8,0,0,0,1,1,0,0,1,1,1,3,Journal of Molecular Cell Biology
62,63,26.919,NAT METHODS,8,0,1,2,0,0,2,0,1,0,0,2,Journal of Molecular Cell Biology
63,64,12.423,NAT PROTOC,8,0,0,0,0,0,2,0,1,3,1,1,Journal of Molecular Cell Biology
64,65,4.122,SCI REP-UK,8,0,4,2,1,0,1,0,0,0,0,0,Journal of Molecular Cell Biology
65,66,8.855,AM J HUM GENET,7,1,0,0,1,0,2,0,1,0,0,2,Journal of Molecular Cell Biology
66,67,20.154,ANNU REV BIOCHEM,7,0,0,1,0,2,1,1,0,1,0,1,Journal of Molecular Cell Biology
67,68,11.984,BIOL PSYCHIAT,7,0,0,2,0,0,0,0,0,0,0,5,Journal of Molecular Cell Biology
68,69,3.730,BMC GENOMICS,7,1,0,1,0,3,0,0,1,0,1,0,Journal of Molecular Cell Biology
69,70,18.881,CIRCULATION,7,0,0,0,0,1,1,1,0,0,0,4,Journal of Molecular Cell Biology
70,71,6.023,DIABETOLOGIA,7,0,1,0,0,0,1,1,0,3,0,1,Journal of Molecular Cell Biology
71,72,3.961,ENDOCRINOLOGY,7,1,0,1,0,1,0,0,0,1,1,2,Journal of Molecular Cell Biology
72,73,2.498,GENE,7,0,0,0,0,0,0,1,0,0,0,6,Journal of Molecular Cell Biology
73,74,19.734,IMMUNITY,7,0,0,0,0,2,1,0,0,0,0,4,Journal of Molecular Cell Biology
74,75,3.923,J CELL PHYSIOL,7,0,0,1,0,0,1,0,1,0,1,3,Journal of Molecular Cell Biology
75,76,4.609,J NEUROCHEM,7,0,0,2,0,0,0,0,0,0,0,5,Journal of Molecular Cell Biology
76,77,5.365,MOL CANCER THER,7,0,2,1,0,0,0,0,0,2,1,1,Journal of Molecular Cell Biology
77,78,24.014,PHYSIOL REV,7,0,0,0,0,0,0,1,2,1,0,3,Journal of Molecular Cell Biology
78,79,6.378,SCI SIGNAL,7,0,0,0,1,4,0,1,1,0,0,0,Journal of Molecular Cell Biology
79,80,3.454,AM J PHYSIOL-CELL PH,6,0,0,0,1,0,0,0,0,0,0,5,Journal of Molecular Cell Biology
80,81,4.280,BBA-BIOENERGETICS,6,0,0,0,1,0,0,0,2,1,1,1,Journal of Molecular Cell Biology
81,82,5.108,BBA-MOL BASIS DIS,6,0,1,1,2,0,0,1,0,0,0,1,Journal of Molecular Cell Biology
82,83,3.288,BMC CANCER,6,0,1,0,1,0,0,2,0,2,0,0,Journal of Molecular Cell Biology
83,84,24.373,CANCER DISCOV,6,0,0,1,2,0,2,1,0,0,0,0,Journal of Molecular Cell Biology
84,85,5.072,CARCINOGENESIS,6,0,0,0,1,0,1,0,1,1,2,0,Journal of Molecular Cell Biology
85,86,6.290,CARDIOVASC RES,6,0,0,0,1,0,1,1,2,0,0,1,Journal of Molecular Cell Biology
86,87,20.565,CELL METAB,6,0,1,2,0,0,2,1,0,0,0,0,Journal of Molecular Cell Biology
87,88,6.721,CELL MOL LIFE SCI,6,0,1,0,1,1,1,0,0,0,0,2,Journal of Molecular Cell Biology
88,89,3.309,EXP CELL RES,6,0,4,0,1,0,0,0,0,0,0,1,Journal of Molecular Cell Biology
89,90,7.360,INT J CANCER,6,0,1,0,1,0,0,0,1,0,0,3,Journal of Molecular Cell Biology
90,91,3.678,MOL ENDOCRINOL,6,0,0,0,0,0,0,0,0,0,3,3,Journal of Molecular Cell Biology
91,92,11.640,MOL PSYCHIATR,6,0,0,1,0,0,1,2,0,0,1,1,Journal of Molecular Cell Biology
92,93,3.955,PLOS COMPUT BIOL,6,0,1,2,1,1,0,0,0,1,0,0,Journal of Molecular Cell Biology
93,94,4.490,RNA,6,0,0,0,0,0,0,2,1,2,0,1,Journal of Molecular Cell Biology
94,95,9.032,ANNU REV CELL DEV BI,5,0,0,0,0,1,0,0,0,0,1,3,Journal of Molecular Cell Biology
95,96,5.179,BBA-GENE REGUL MECH,5,0,0,1,0,1,0,0,2,0,0,1,Journal of Molecular Cell Biology
96,97,2.213,BMC BIOINFORMATICS,5,0,0,0,0,1,1,0,1,0,0,2,Journal of Molecular Cell Biology
97,98,6.810,BRIT J PHARMACOL,5,0,0,0,0,0,1,0,1,0,0,3,Journal of Molecular Cell Biology
98,99,5.638,CELL DEATH DIS,5,0,0,1,0,2,0,2,0,0,0,0,Journal of Molecular Cell Biology
99,100,8.749,EMBO REP,5,0,0,1,0,1,1,1,0,0,0,1,Journal of Molecular Cell Biology
0,1, ,ALL Journals,6144,145,558,628,573,525,469,406,333,313,230,1964,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
1,2, ,ALL OTHERS (623),623,14,54,64,54,53,38,36,20,17,20,253,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
2,3,8.055,NEUROLOGY,522,3,32,52,44,32,35,41,29,29,18,207,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
3,4,7.144,J NEUROL NEUROSUR PS,397,59,44,46,37,35,28,23,15,12,10,88,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
4,5,10.848,BRAIN,286,3,18,20,21,11,24,19,22,19,8,121,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
5,6,6.239,STROKE,224,3,15,28,18,22,17,14,16,13,5,73,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
6,7,10.250,ANN NEUROL,177,1,19,11,9,12,10,16,11,11,2,75,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
7,8,27.144,LANCET NEUROL,161,3,17,15,23,20,18,13,11,12,8,21,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
8,9,8.324,MOVEMENT DISORD,151,1,12,9,11,16,10,17,18,11,14,32,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
9,10,3.783,J NEUROL,111,2,16,18,9,11,7,7,5,5,10,21,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
10,11, ,ARCH NEUROL-CHICAGO,104,0,0,0,0,0,10,6,11,7,6,64,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
11,12,53.254,LANCET,94,1,13,5,9,4,8,10,0,3,1,40,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
12,13,79.260,NEW ENGL J MED,93,0,9,16,4,10,7,4,4,1,8,30,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
13,14,5.280,MULT SCLER J,88,2,13,10,13,7,6,2,8,8,3,16,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
14,15,5.426,NEUROIMAGE,77,0,4,2,2,4,12,5,3,5,6,34,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
15,16,2.766,PLOS ONE,71,1,5,21,12,13,14,4,1,0,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
16,17,2.448,J NEUROL SCI,68,0,7,8,4,1,3,3,5,6,3,28,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
17,18,2.982,AMYOTROPH LAT SCL FR,61,1,4,12,5,11,2,7,4,5,0,10,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
18,19,4.454,NEUROBIOL AGING,61,0,6,11,12,7,10,1,2,3,1,8,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
19,20,11.460,JAMA NEUROL,56,3,13,11,15,13,0,0,0,0,0,1,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
20,21,4.721,PARKINSONISM RELAT D,56,0,12,9,10,8,8,3,1,3,2,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
21,22,5.971,J NEUROSCI,46,0,1,3,2,4,5,4,2,4,4,17,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
22,23,19.819,NAT REV NEUROL,41,4,2,3,7,11,3,4,5,2,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
23,24,3.653,AM J NEURORADIOL,39,1,2,3,4,2,2,6,6,1,2,10,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
24,25,5.067,EPILEPSIA,39,1,2,2,1,7,5,2,3,2,2,12,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
25,26,4.621,EUR J NEUROL,39,1,4,7,4,4,2,1,4,3,3,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
26,27,15.876,ACTA NEUROPATHOL,38,3,6,6,4,2,3,5,3,3,0,3,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
27,28,23.562,BMJ-BRIT MED J,38,0,0,2,2,3,1,3,2,5,1,19,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
28,29,3.614,CLIN NEUROPHYSIOL,38,1,5,6,1,1,7,2,1,1,3,10,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
29,30,4.927,HUM BRAIN MAPP,38,3,1,4,12,2,3,1,0,5,0,7,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
30,31,2.496,MUSCLE NERVE,35,2,4,0,3,3,1,3,0,2,0,17,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
31,32,3.476,J ALZHEIMERS DIS,31,1,9,5,4,4,2,1,4,1,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
32,33,14.319,NEURON,31,0,2,2,1,1,4,7,1,2,0,11,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
33,34,47.661,JAMA-J AM MED ASSOC,29,0,1,5,2,0,1,0,2,4,0,14,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
34,35,3.126,ACTA NEUROL SCAND,27,0,1,2,2,2,2,1,1,0,1,15,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
35,36,12.764,ALZHEIMERS DEMENT,27,0,2,2,3,4,0,13,1,0,1,1,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
36,37,6.754,COCHRANE DB SYST REV,27,0,3,3,3,4,6,0,1,1,2,4,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
37,38,13.396,AM J PSYCHIAT,26,0,1,1,2,2,1,1,1,0,0,17,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
38,39,2.931,CEREBROVASC DIS,26,0,1,2,3,6,1,0,4,0,3,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
39,40,27.125,NAT GENET,26,0,3,1,0,2,2,1,2,4,0,11,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
40,41,4.475,NEUROSURGERY,26,0,0,0,1,5,3,1,1,0,2,13,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
41,42,4.319,J NEUROSURG,25,1,4,2,2,3,1,0,1,1,0,10,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
42,43,9.504,P NATL ACAD SCI USA,24,0,2,0,1,1,3,0,3,3,1,10,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
43,44,11.984,BIOL PSYCHIAT,23,0,0,1,3,2,2,1,2,2,4,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
44,45,3.859,INT J STROKE,21,0,2,9,5,2,1,0,2,0,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
45,46,32.635,NAT REV NEUROSCI,21,0,3,3,1,3,3,1,2,3,0,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
46,47,18.881,CIRCULATION,20,0,2,4,2,3,1,0,0,3,0,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
47,48,6.045,J CEREBR BLOOD F MET,20,1,4,2,2,1,2,1,1,0,0,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
48,49,41.577,NATURE,20,0,1,5,0,1,1,1,0,2,0,9,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
49,50, ,NEUROL-NEUROIMMUNOL,20,1,5,10,4,0,0,0,0,0,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
50,51,8.855,AM J HUM GENET,19,0,0,1,2,2,1,3,1,0,1,8,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
51,52,7.469,RADIOLOGY,19,0,1,0,3,0,3,0,2,0,0,10,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
52,53,41.058,SCIENCE,19,0,1,1,2,0,0,1,1,0,0,13,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
53,54,4.907,CORTEX,17,0,1,3,2,1,2,0,3,0,3,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
54,55,3.490,J NEUROPATH EXP NEUR,17,0,1,1,0,1,3,1,2,2,0,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
55,56,6.187,BRAIN PATHOL,16,0,2,1,1,2,0,1,1,1,1,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
56,57,5.002,J NEUROTRAUM,16,0,0,1,1,2,2,2,0,1,1,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
57,58,3.869,NEUROIMAGE-CLIN,16,3,6,1,1,5,0,0,0,0,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
58,59,2.550,J PERIPHER NERV SYST,15,0,2,0,3,1,1,2,3,0,1,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
59,60,2.487,NEUROMUSCULAR DISORD,15,0,2,1,4,1,0,0,1,0,0,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
60,61,6.308,CEREB CORTEX,14,0,3,0,0,1,0,3,0,2,0,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
61,62,4.902,HUM MOL GENET,14,0,0,1,1,0,3,1,0,1,0,7,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
62,63,1.854,J NEUROPSYCH CLIN N,14,1,2,2,0,0,2,2,1,0,0,4,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
63,64,2.600,EPILEPSY BEHAV,13,1,0,2,1,2,3,1,1,2,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
64,65,2.777,J INT NEUROPSYCH SOC,13,0,0,0,1,2,0,0,1,2,1,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
65,66,2.502,J NEUROPHYSIOL,13,0,0,0,1,0,0,3,0,1,0,8,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
66,67,1.598,J STROKE CEREBROVASC,13,0,2,2,2,2,2,0,0,0,1,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
67,68,3.163,NEUROCRIT CARE,13,0,0,0,3,1,2,2,0,3,1,1,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
68,69,2.346,NEURORADIOLOGY,13,0,1,2,0,0,3,0,1,0,0,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
69,70,1.736,CLIN NEUROL NEUROSUR,12,0,1,1,2,0,0,1,3,1,1,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
70,71,5.359,HUM MUTAT,12,2,1,0,0,2,2,2,0,0,0,3,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
71,72,2.947,J PSYCHOSOM RES,12,1,1,1,0,4,0,0,0,0,0,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
72,73,32.621,NAT MED,12,0,1,0,2,0,1,2,1,0,0,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
73,74,2.889,NEUROPSYCHOLOGIA,12,0,1,0,0,0,0,0,2,0,1,8,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
74,75, ,ARCH GEN PSYCHIAT,11,0,0,0,0,0,2,1,2,0,2,4,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
75,76,2.170,BMC NEUROL,11,0,0,2,4,2,0,1,1,0,0,1,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
76,77,3.199,CEREBELLUM,11,1,2,2,2,1,1,0,0,0,2,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
77,78,3.478,CURR NEUROL NEUROSCI,11,0,0,0,3,2,2,0,1,1,0,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
78,79,1.562,EUR NEUROL,11,0,0,1,0,0,0,0,1,0,0,9,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
79,80,2.634,EUR SPINE J,11,0,1,0,2,0,1,2,1,1,1,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
80,81,5.227,NEUROBIOL DIS,11,0,3,0,2,0,1,0,1,0,0,4,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
81,82,4.010,CURR OPIN NEUROL,10,1,3,0,1,1,2,1,0,0,0,1,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
82,83,4.483,EXP NEUROL,10,0,1,1,1,1,2,0,0,1,0,3,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
83,84,3.508,FRONT NEUROL,10,0,0,3,5,2,0,0,0,0,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
84,85,5.789,J CLIN ENDOCR METAB,10,0,0,0,1,1,0,0,0,0,0,8,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
85,86,2.028,MEDICINE,10,0,3,4,0,0,0,0,0,0,1,2,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
86,87,3.697,NEUROEPIDEMIOLOGY,10,0,0,2,2,2,0,0,0,1,0,3,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
87,88,5.475,PSYCHOL MED,10,0,2,0,2,0,0,0,1,0,0,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
88,89,3.810,PSYCHOSOM MED,10,0,0,1,0,0,0,0,0,2,0,7,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
89,90,2.534,PSYCHOSOMATICS,10,0,0,0,0,0,1,2,0,1,0,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
90,91,2.792,SPINE,10,0,0,0,0,2,0,0,0,1,2,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
91,92,4.649,ANN CLIN TRANSL NEUR,9,0,5,1,3,0,0,0,0,0,0,0,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
92,93,3.077,ARCH PHYS MED REHAB,9,0,1,1,2,1,0,0,0,0,0,4,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
93,94,3.077,CLIN ENDOCRINOL,9,0,1,0,0,1,0,0,0,0,2,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
94,95,2.940,INT J GERIATR PSYCH,9,0,0,1,1,1,1,1,0,0,0,4,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
95,96,1.640,J CLIN NEUROSCI,9,0,2,0,0,1,1,0,0,4,0,1,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
96,97,5.751,J MED GENET,9,0,1,0,0,2,1,0,0,0,0,5,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
97,98,2.655,J NEUROIMMUNOL,9,0,1,0,1,1,0,0,1,1,1,3,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
98,99,4.540,J PHYSIOL-LONDON,9,0,0,0,0,0,0,0,0,2,1,6,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
99,100,6.059,NEUROPATH APPL NEURO,9,2,2,0,1,1,0,1,0,0,1,1,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY
0,1, ,ALL Journals,61304,1102,3402,4304,4240,4082,3879,3601,3286,3079,2768,27561,JOURNAL OF NEUROSCIENCE
1,2, ,ALL OTHERS (1853),1853,62,113,87,96,111,96,98,86,74,67,963,JOURNAL OF NEUROSCIENCE
2,3,5.971,J NEUROSCI,7001,152,313,464,512,531,482,511,453,447,366,2770,JOURNAL OF NEUROSCIENCE
3,4,14.319,NEURON,3338,58,203,279,261,266,238,216,197,166,166,1288,JOURNAL OF NEUROSCIENCE
4,5,9.504,P NATL ACAD SCI USA,2275,24,111,157,141,165,132,156,154,135,103,997,JOURNAL OF NEUROSCIENCE
5,6,19.912,NAT NEUROSCI,2069,43,129,158,183,184,146,134,122,146,96,728,JOURNAL OF NEUROSCIENCE
6,7,41.577,NATURE,1890,16,81,89,82,123,116,97,94,81,79,1032,JOURNAL OF NEUROSCIENCE
7,8,2.502,J NEUROPHYSIOL,1858,13,60,84,40,75,85,73,90,89,69,1180,JOURNAL OF NEUROSCIENCE
8,9,41.058,SCIENCE,1527,9,49,42,63,68,57,43,66,62,81,987,JOURNAL OF NEUROSCIENCE
9,10,5.426,NEUROIMAGE,1369,30,75,93,151,101,136,90,93,77,53,470,JOURNAL OF NEUROSCIENCE
10,11,3.400,J COMP NEUROL,949,14,20,15,24,18,16,21,20,32,32,737,JOURNAL OF NEUROSCIENCE
11,12,6.308,CEREB CORTEX,890,44,81,101,67,44,47,43,52,56,61,294,JOURNAL OF NEUROSCIENCE
12,13,32.635,NAT REV NEUROSCI,872,18,47,55,41,55,62,38,61,66,58,371,JOURNAL OF NEUROSCIENCE
13,14,4.540,J PHYSIOL-LONDON,801,14,26,25,36,30,41,22,16,22,23,546,JOURNAL OF NEUROSCIENCE
14,15,2.766,PLOS ONE,778,2,37,76,113,158,131,126,49,33,34,19,JOURNAL OF NEUROSCIENCE
15,16,3.382,NEUROSCIENCE,732,12,27,34,32,38,16,32,37,41,28,435,JOURNAL OF NEUROSCIENCE
16,17,4.011,J BIOL CHEM,731,6,24,15,27,27,44,45,44,28,32,439,JOURNAL OF NEUROSCIENCE
17,18,31.398,CELL,686,7,49,54,76,21,36,45,22,31,37,308,JOURNAL OF NEUROSCIENCE
18,19,3.125,BRAIN RES,684,3,18,33,14,14,17,18,21,20,20,506,JOURNAL OF NEUROSCIENCE
19,20,2.832,EUR J NEUROSCI,647,5,18,36,23,31,30,29,49,48,36,342,JOURNAL OF NEUROSCIENCE
20,21,9.251,CURR BIOL,486,10,47,57,62,47,56,30,27,29,30,91,JOURNAL OF NEUROSCIENCE
21,22,11.439,TRENDS NEUROSCI,457,2,17,23,29,19,28,28,27,21,11,252,JOURNAL OF NEUROSCIENCE
22,23,15.557,TRENDS COGN SCI,454,8,28,45,33,42,41,31,36,15,25,150,JOURNAL OF NEUROSCIENCE
23,24,10.848,BRAIN,415,4,24,22,29,32,21,18,17,25,28,195,JOURNAL OF NEUROSCIENCE
24,25,14.675,ANNU REV NEUROSCI,395,3,7,15,21,27,25,26,19,18,25,209,JOURNAL OF NEUROSCIENCE
25,26,6.541,CURR OPIN NEUROBIOL,386,5,17,37,34,32,30,37,28,11,5,150,JOURNAL OF NEUROSCIENCE
26,27,3.468,J COGNITIVE NEUROSCI,353,7,14,26,32,28,32,28,23,24,12,127,JOURNAL OF NEUROSCIENCE
27,28,1.806,EXP BRAIN RES,345,1,3,4,7,7,5,4,7,11,10,286,JOURNAL OF NEUROSCIENCE
28,29,4.609,J NEUROCHEM,317,3,16,6,14,15,12,16,18,24,24,169,JOURNAL OF NEUROSCIENCE
29,30,6.544,NEUROPSYCHOPHARMACOL,309,11,31,40,39,24,11,38,40,10,18,47,JOURNAL OF NEUROSCIENCE
30,31,12.353,NAT COMMUN,299,17,89,73,58,37,16,6,3,0,0,0,JOURNAL OF NEUROSCIENCE
31,32,7.616,ELIFE,290,35,91,100,46,17,0,0,0,0,0,1,JOURNAL OF NEUROSCIENCE
32,33,11.984,BIOL PSYCHIAT,288,9,31,27,21,17,21,27,31,15,16,73,JOURNAL OF NEUROSCIENCE
33,34,2.069,VISION RES,288,1,1,11,6,2,2,10,6,7,8,234,JOURNAL OF NEUROSCIENCE
34,35,2.668,J NEUROSCI METH,275,3,8,11,6,5,13,10,9,13,30,167,JOURNAL OF NEUROSCIENCE
35,36,2.889,NEUROPSYCHOLOGIA,274,3,15,18,19,24,17,16,22,16,17,107,JOURNAL OF NEUROSCIENCE
36,37,4.483,EXP NEUROL,264,6,17,15,19,18,11,8,12,14,12,132,JOURNAL OF NEUROSCIENCE
37,38,4.927,HUM BRAIN MAPP,261,15,24,28,22,15,15,6,11,20,4,101,JOURNAL OF NEUROSCIENCE
38,39,8.784,J CELL BIOL,243,1,5,13,4,13,12,4,12,10,17,152,JOURNAL OF NEUROSCIENCE
39,40,2.159,NEUROSCI LETT,243,0,6,9,8,8,3,12,11,14,9,163,JOURNAL OF NEUROSCIENCE
40,41,3.173,BEHAV BRAIN RES,240,4,7,18,11,25,14,19,10,14,14,104,JOURNAL OF NEUROSCIENCE
41,42,4.249,NEUROPHARMACOLOGY,230,7,21,21,35,16,17,12,11,12,11,67,JOURNAL OF NEUROSCIENCE
42,43,3.966,HIPPOCAMPUS,218,0,16,17,21,12,23,15,18,3,7,86,JOURNAL OF NEUROSCIENCE
43,44,10.250,ANN NEUROL,217,2,16,12,20,7,19,17,11,2,4,107,JOURNAL OF NEUROSCIENCE
44,45,5.846,GLIA,212,7,18,17,23,15,14,11,19,7,17,64,JOURNAL OF NEUROSCIENCE
45,46,5.227,NEUROBIOL DIS,206,4,22,19,16,14,25,23,24,12,8,39,JOURNAL OF NEUROSCIENCE
46,47,8.032,CELL REP,205,16,48,56,48,24,13,0,0,0,0,0,JOURNAL OF NEUROSCIENCE
47,48,5.413,DEVELOPMENT,202,2,5,13,7,7,8,17,7,2,11,123,JOURNAL OF NEUROSCIENCE
48,49,5.666,PHILOS T R SOC B,196,7,10,5,36,4,14,6,1,11,11,91,JOURNAL OF NEUROSCIENCE
49,50,4.902,HUM MOL GENET,190,2,17,22,17,17,14,12,7,10,6,66,JOURNAL OF NEUROSCIENCE
50,51,1.605,J ACOUST SOC AM,190,0,4,5,5,6,3,1,9,7,4,146,JOURNAL OF NEUROSCIENCE
51,52,8.037,NEUROSCI BIOBEHAV R,186,7,17,16,11,16,21,6,15,5,9,63,JOURNAL OF NEUROSCIENCE
52,53,2.824,HEARING RES,182,3,5,7,12,7,6,19,1,8,10,104,JOURNAL OF NEUROSCIENCE
53,54,5.559,PAIN,180,1,11,14,6,13,8,14,13,6,8,86,JOURNAL OF NEUROSCIENCE
54,55,2.671,LEARN MEMORY,178,1,5,8,13,11,8,6,12,16,14,84,JOURNAL OF NEUROSCIENCE
