Cited Journal Data: PLOS ONE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest
5653,1.453,THEOR ECOL-NETH,12,0,2,1,1,2,2,2,1,1,0,0
5654,0.882,THER INNOV REGUL SCI,12,1,2,5,2,0,1,0,1,0,0,0
5655,,TOX RES,12,0,1,4,2,2,1,1,1,0,0,0
5656,,TRANSL ADV GYN CANXB,12,0,0,0,0,2,4,5,1,0,0,0
5657,,TRANSL PEDIATR,12,1,3,1,0,3,1,0,0,0,2,1
5658,0.565,TROP DOCT,12,0,1,3,0,5,2,1,0,0,0,0
5659,,TZU CHI MED J,12,0,0,3,2,2,1,1,1,2,0,0
5660,1.971,UPSALA J MED SCI,12,0,0,3,4,3,1,0,1,0,0,0
5661,0.937,VET CLIN PATH,12,0,0,4,1,2,4,0,0,0,1,0
5662,1.874,WASTE BIOMASS VALORI,12,0,0,3,2,3,3,1,0,0,0,0
5663,,WOODH PUB SER BIOMED,12,0,3,4,0,3,0,0,2,0,0,0
5664,1.931,WORLD J CLIN CASES,12,0,2,4,3,2,0,1,0,0,0,0
5665,,WORLD J RADIOL,12,0,3,2,4,1,2,0,0,0,0,0
5666,1.727,WORLD MYCOTOXIN J,12,0,2,1,3,2,3,0,1,0,0,0
5667,,2017 19 INT C SOLXB,11,0,2,3,3,0,0,3,0,0,0,0
5668,,2017 ART INT ROB IXB,11,0,0,0,1,0,7,2,1,0,0,0
5669,,2017 CORN NUTR CXB,11,2,1,1,3,3,0,1,0,0,0,0
5670,,2017 MED TECHN NATXB,11,1,0,2,2,2,1,2,0,0,1,0
5671,2.806,ACAD PEDIATR,11,0,2,3,0,3,2,1,0,0,0,0
5672,0.217,ACTA SCI VET,11,1,0,2,5,2,1,0,0,0,0,0
5673,0.769,ADV COMPLEX SYST,11,0,0,2,4,1,1,1,1,0,1,0
5674,0.848,ADV MECH ENG,11,1,1,1,3,4,0,0,0,0,0,1
5675,,AKTUEL ERNAHRUNGSMED,11,0,1,3,3,0,2,1,1,0,0,0
5676,2.051,ALLERGY ASTHMA CL IM,11,0,0,3,1,2,2,1,0,0,2,0
5677,,ALLERGY ASTHMA RESPI,11,0,3,3,2,2,1,0,0,0,0,0
5678,,AM ANTHROPOL,11,2,0,3,3,1,1,1,0,0,0,0
5679,2.457,AM J AGR ECON,11,0,3,3,1,0,1,0,1,2,0,0
5680,,AM J CARDIOVASC DIS,11,0,1,0,3,2,3,1,1,0,0,0
5681,,AM J CASE REP,11,0,1,2,3,3,1,0,1,0,0,0
5682,,AM J CLIN EXP IMMUNO,11,0,2,0,2,3,0,1,2,1,0,0
5683,,AM J ORTHOPSYCHIAT,11,0,1,3,4,0,2,0,1,0,0,0
5684,,AM POLIT SCI REV,11,0,1,2,0,4,2,2,0,0,0,0
5685,0.335,ANADOLU PSIKIYATR DE,11,1,2,0,4,0,3,1,0,0,0,0
5686,1.158,ANN I SUPER SANITA,11,0,1,2,1,2,2,0,2,0,1,0
5687,3.185,ANN MO BOT GARD,11,0,1,2,2,4,1,0,0,1,0,0
5688,1.470,ANN ROY COLL SURG,11,0,1,5,1,1,3,0,0,0,0,0
5689,1.233,ANN SURG TREAT RES,11,0,0,3,2,2,3,0,0,0,1,0
5690,,APPL DEV SCI,11,0,0,1,1,6,2,0,0,0,1,0
5691,1.887,ARCH ANIM NUTR,11,0,0,5,1,1,3,0,0,1,0,0
5692,2.370,ARCH CARDIOVASC DIS,11,0,1,2,1,3,3,1,0,0,0,0
5693,0.732,ARCH CLIN PSYCHIAT,11,0,0,3,4,1,1,0,2,0,0,0
5694,2.231,ARCT ANTARCT ALP RES,11,0,2,2,3,3,0,0,0,1,0,0
5695,,ASIA PAC ALLERGY,11,0,2,4,2,3,0,0,0,0,0,0
5696,1.416,ASIA-PAC PSYCHIAT,11,0,0,2,2,2,1,3,1,0,0,0
5697,2.152,ATMOS POLLUT RES,11,0,1,1,2,3,4,0,0,0,0,0
5698,1.036,AUST HEALTH REV,11,0,0,2,3,4,2,0,0,0,0,0
5699,1.913,AUST J GRAPE WINE R,11,0,0,0,2,2,5,1,1,0,0,0
5700,0.938,AVIAN BIOL RES,11,0,2,2,1,0,3,1,1,0,0,1
5701,7.804,B AM METEOROL SOC,11,0,4,4,1,0,2,0,0,0,0,0
5702,3.376,BIOFUEL BIOPROD BIOR,11,0,1,3,2,2,3,0,0,0,0,0
5703,,BIOINTERFACE RES APP,11,0,1,3,2,1,2,1,0,0,1,0
5704,1.677,BIOPHARM DRUG DISPOS,11,1,0,2,2,3,1,0,1,0,1,0
5705,,BMC CLIN PATHOL,11,0,1,1,4,3,0,2,0,0,0,0
5706,2.500,BOT REV,11,0,1,2,1,5,1,0,0,0,0,1
5707,0.500,BOTHALIA,11,0,1,1,2,1,2,0,3,1,0,0
5708,2.028,BREAST CARE,11,0,3,3,2,3,0,0,0,0,0,0
5709,1.969,BRIT J BIOMED SCI,11,0,0,3,1,1,2,2,0,0,1,1
5710,,BRIT J SOC PSYCHOL,11,0,1,3,3,2,2,0,0,0,0,0
5711,2.264,BRYOLOGIST,11,0,1,1,3,3,1,1,0,1,0,0
5712,2.221,CARDIORENAL MED,11,0,0,0,3,5,1,0,1,1,0,0
5713,2.621,CARTILAGE,11,0,0,4,2,4,1,0,0,0,0,0
5714,,CESK PSYCHOL,11,0,1,1,2,4,3,0,0,0,0,0
5715,7.411,CHEMSUSCHEM,11,0,0,1,3,5,0,0,2,0,0,0
5716,1.593,CHILD ADOL MENT H-UK,11,1,2,3,2,2,1,0,0,0,0,0
5717,0.832,CLIN INVEST MED,11,0,0,1,4,1,1,1,3,0,0,0
5718,1.409,CLIN PEDIATR,11,0,1,1,3,2,2,2,0,0,0,0
5719,2.016,CLIN PLAST SURG,11,0,2,1,0,3,3,0,0,1,1,0
5720,3.504,CNS SPECTRUMS,11,1,1,1,1,2,5,0,0,0,0,0
5721,1.425,COGN SYST RES,11,0,0,2,3,1,1,2,0,2,0,0
5722,3.231,CRIT REV ANAL CHEM,11,0,1,1,2,3,0,2,1,1,0,0
5723,2.144,CRYSTALS,11,1,1,0,2,3,1,1,0,1,1,0
5724,,CUAD NEUROPSICOL,11,0,1,0,3,2,3,1,0,1,0,0
5725,1.731,CURR PROB SURG,11,0,1,2,2,4,1,1,0,0,0,0
5726,0.346,CYBIUM,11,0,0,0,2,3,2,3,0,0,1,0
5727,0.467,CZECH J GENET PLANT,11,0,0,2,5,2,0,1,1,0,0,0
5728,1.618,DIAGN INTERV RADIOL,11,1,2,2,3,3,0,0,0,0,0,0
5729,1.000,DIATOM RES,11,0,1,0,5,2,2,1,0,0,0,0
5730,,DIET FIB PREV CARDXB,11,0,0,0,0,2,7,1,1,0,0,0
5731,3.616,DIS COLON RECTUM,11,0,0,2,5,2,1,1,0,0,0,0
5732,2.923,EARLY INTERV PSYCHIA,11,0,0,1,4,3,1,0,0,2,0,0
5733,1.561,ECOL MANAG RESTOR,11,0,0,0,5,2,2,1,1,0,0,0
5734,,EDUC PSYCHOL REV,11,0,1,2,2,4,1,1,0,0,0,0
5735,,EGYPT RHEUMATOL,11,0,1,3,2,2,0,2,1,0,0,0
5736,6.377,ENERG CONVERS MANAGE,11,0,0,0,7,2,2,0,0,0,0,0
5737,30.067,ENERG ENVIRON SCI,11,1,0,1,2,0,1,2,4,0,0,0
5738,,ENVIRON BEHAV,11,0,0,2,1,3,3,2,0,0,0,0
5739,1.326,ENVIRON PROG SUSTAIN,11,0,0,1,6,0,4,0,0,0,0,0
5740,,EPJ NONLINEAR BIOMED,11,0,1,1,4,1,2,1,1,0,0,0
5741,0.970,EQUINE VET EDUC,11,0,1,0,3,2,2,1,2,0,0,0
5742,2.653,EUR ADDICT RES,11,0,0,4,3,2,0,0,0,2,0,0
5743,1.704,EUR J TRAUMA EMERG S,11,0,0,5,2,2,2,0,0,0,0,0
5744,,EUR THYROID J,11,0,2,0,2,3,2,1,0,0,1,0
5745,2.354,EXP CLIN PSYCHOPHARM,11,0,1,2,2,2,2,2,0,0,0,0
5746,,FATT AC CHEM SYNTHXB,11,0,1,1,2,3,3,1,0,0,0,0
5747,2.744,FOOD BIOPROD PROCESS,11,0,1,0,0,4,4,1,0,1,0,0
5748,,FOOD BIOS VOL 1XB,11,0,0,3,3,2,1,1,0,0,1,0
5749,,FOOD QUAL SAF,11,0,6,0,2,2,1,0,0,0,0,0
5750,,GEOJOURNAL,11,0,0,0,3,2,2,1,1,1,1,0
5751,,GNOTOBIOTICSXB,11,0,0,0,3,3,2,0,0,0,2,1
5752,,GYNAKOL ENDOKRINOL,11,0,0,1,5,2,0,1,2,0,0,0
5753,,HEALTH HUM RIGHTS,11,0,0,6,1,1,2,1,0,0,0,0
5754,2.571,HEALTH REP,11,0,1,2,2,3,2,0,0,0,0,1
5755,3.451,HEPATOBIL SURG NUTR,11,0,1,1,4,1,1,2,0,0,1,0
5756,1.035,HORTICULT J,11,0,0,4,1,4,2,0,0,0,0,0
5757,1.317,HUM DIMENS WILDL,11,0,4,1,1,0,1,4,0,0,0,0
5758,2.371,HUM FACTORS,11,0,2,0,2,3,1,1,0,0,1,1
5759,0.962,IBM J RES DEV,11,0,0,1,2,2,5,0,0,1,0,0
5760,,IEEE GLOB COMM CONF,11,0,1,1,1,5,3,0,0,0,0,0
5761,5.135,IEEE T SYST MAN CY-S,11,0,0,3,0,0,4,4,0,0,0,0
5762,2.950,IEEE-ACM T AUDIO SPE,11,0,2,0,3,2,3,0,0,1,0,0
5763,0.289,INDIAN J GEO-MAR SCI,11,0,0,0,0,1,6,2,1,0,1,0
5764,1.851,INFRARED PHYS TECHN,11,0,1,2,3,3,1,0,1,0,0,0
5765,,INT ENCY PUBL HLTHXB,11,0,1,1,0,2,3,2,0,1,0,1
5766,1.055,INT J CIRCUMPOL HEAL,11,0,3,2,1,1,1,1,1,0,0,1
5767,1.212,INT J LOW EXTR WOUND,11,0,3,6,1,0,1,0,0,0,0,0
5768,0.886,INT J PLANT PROD,11,0,1,4,1,4,1,0,0,0,0,0
5769,1.432,INT J REHABIL RES,11,0,1,4,5,1,0,0,0,0,0,0
5770,,INT J SCI STUDY,11,0,0,4,2,1,3,0,0,0,1,0
5771,,INT WINT WORKSH BR,11,0,0,1,3,3,2,1,1,0,0,0
5772,,INTRACTABLE RARE DIS,11,1,1,4,0,0,2,0,1,0,1,1
5773,2.927,J AEROSOL MED PULM D,11,1,1,5,3,1,0,0,0,0,0,0
5774,1.532,J AFR EARTH SCI,11,0,1,2,1,4,0,1,1,0,0,1
5775,2.599,J ANAL TOXICOL,11,0,1,0,4,5,0,1,0,0,0,0
5776,1.301,J APPL CLIN MED PHYS,11,0,1,1,8,1,0,0,0,0,0,0
5777,1.017,J AQUAT ANIM HEALTH,11,0,1,1,2,1,3,1,2,0,0,0
5778,,J BUS ETHICS,11,0,0,1,5,0,2,0,1,2,0,0
5779,1.547,J CANCER EDUC,11,0,0,3,1,2,2,1,2,0,0,0
5780,,J CLIN EXP HEPATOL,11,2,0,1,2,1,4,0,0,1,0,0
5781,,J COMMUN GENET,11,0,1,4,3,1,0,1,0,0,1,0
5782,1.706,J CULT HERIT,11,0,2,2,1,1,3,0,0,1,1,0
5783,,J DEAF STUD DEAF EDU,11,0,0,6,1,0,1,2,0,1,0,0
5784,2.010,J EXP ANAL BEHAV,11,0,1,1,2,5,1,0,1,0,0,0
5785,0.852,J EYE MOVEMENT RES,11,1,2,1,2,2,1,0,2,0,0,0
5786,,J FAM PSYCHOL,11,0,2,3,1,2,2,0,1,0,0,0
5787,1.400,J GASTRIC CANCER,11,0,0,3,2,4,0,2,0,0,0,0
5788,2.183,J GERIATR PSYCH NEUR,11,0,1,1,4,1,2,2,0,0,0,0
5789,0.069,J HELL VET MED SOC,11,0,1,2,2,4,1,1,0,0,0,0
5790,1.122,J INVEST SURG,11,0,0,4,2,3,1,1,0,0,0,0
5791,,J KOREAN MED ASSOC,11,0,3,4,2,1,0,1,0,0,0,0
5792,,J LAW BIOSCI,11,0,1,3,3,2,0,1,0,0,1,0
5793,0.986,J LAW MED ETHICS,11,1,2,1,0,4,0,2,0,1,0,0
5794,2.732,J LUMIN,11,0,0,0,2,2,3,2,0,0,1,1
5795,2.112,J MASS SPECTROM,11,0,0,0,1,3,5,2,0,0,0,0
5796,,J MOV DISORD,11,0,1,2,2,1,0,3,1,1,0,0
5797,2.706,J NEURORADIOLOGY,11,0,3,1,1,4,2,0,0,0,0,0
5798,,J NEUROSCI PSYCHOL E,11,0,1,0,3,1,5,1,0,0,0,0
5799,,J NEUROSCI RURAL PRA,11,0,1,3,1,2,2,1,0,1,0,0
5800,4.011,J NUCL CARDIOL,11,0,0,2,3,1,1,1,1,2,0,0
5801,,J ORTHOP,11,0,2,3,1,2,2,1,0,0,0,0
5802,,J PEDIATR NEONATAL I,11,0,2,4,1,1,1,0,1,0,0,1
5803,2.196,J PHARMACOKINET PHAR,11,0,0,4,3,2,2,0,0,0,0,0
5804,,J PHARMACOPUNCT,11,1,1,2,3,4,0,0,0,0,0,0
5805,2.163,J PLANT NUTR SOIL SC,11,0,1,2,6,1,0,1,0,0,0,0
5806,,J PSYCHOACTIVE DRUGS,11,0,1,2,0,2,2,2,1,1,0,0
5807,,J QUANT LINGUIST,11,1,1,5,1,0,0,2,1,0,0,0
5808,2.116,J SOIL SCI PLANT NUT,11,0,1,0,0,3,5,1,1,0,0,0
5809,1.391,J SPECTROSC,11,0,2,1,3,2,2,0,1,0,0,0
5810,0.747,J SUSTAIN FOREST,11,0,0,1,3,4,2,0,0,0,1,0
5811,1.591,J TEXTURE STUD,11,0,0,1,3,2,1,3,1,0,0,0
5812,0.694,J THEOR COMPUT CHEM,11,0,2,1,2,2,1,1,2,0,0,0
5813,,J WORLD PREHIST,11,0,1,2,2,5,0,0,0,1,0,0
5814,,JPN DENT SCI REV,11,0,0,1,4,0,1,5,0,0,0,0
5815,3.357,KIDNEY INT SUPPL,11,0,4,2,1,2,2,0,0,0,0,0
5816,0.767,KINESIOLOGY,11,0,0,2,4,2,2,0,1,0,0,0
5817,,LANGUAGE,11,0,1,3,2,5,0,0,0,0,0,0
5818,2.492,MACROMOL CHEM PHYS,11,0,1,5,1,1,1,2,0,0,0,0
5819,0.446,MAMM STUDY,11,0,0,1,3,1,0,2,2,1,0,1
5820,2.211,MECCANICA,11,0,0,1,4,1,4,0,1,0,0,0
5821,1.217,MED MOL MORPHOL,11,0,1,0,1,2,3,1,0,1,2,0
5822,,MED SPIC VEG AFRXB,11,0,0,3,1,2,2,2,0,1,0,0
5823,,MEDIA PENELIT PENGEM,11,1,0,2,1,2,2,1,0,1,1,0
5824,,METH STREAM EC VOLXB,11,0,1,2,1,4,2,0,1,0,0,0
5825,,METHODSX,11,0,1,1,2,3,2,1,0,1,0,0
5826,0.957,MOTOR CONTROL,11,0,2,1,3,4,0,1,0,0,0,0
5827,,NETH J CRIT CARE,11,1,1,1,3,2,2,1,0,0,0,0
5828,0.453,NEUROQUANTOLOGY,11,0,1,1,4,3,1,1,0,0,0,0
5829,0.200,NUTR CLIN METAB,11,1,2,1,5,1,0,1,0,0,0,0
5830,1.614,OCEANOLOGIA,11,0,1,3,1,2,2,0,2,0,0,0
5831,1.521,P GEOLOGIST ASSOC,11,4,0,3,2,1,1,0,0,0,0,0
5832,1.379,PADDY WATER ENVIRON,11,0,0,1,4,1,4,1,0,0,0,0
5833,1.229,PALAEOBIO PALAEOENV,11,0,2,2,0,4,2,1,0,0,0,0
5834,1.377,PEDIATR TRANSPLANT,11,0,2,4,1,2,1,0,0,1,0,0
5835,1.941,PHYS PLASMAS,11,1,1,2,2,5,0,0,0,0,0,0
5836,1.919,PHYS THER SPORT,11,0,0,5,3,1,1,0,0,0,0,1
5837,,PLEURA PERITONEUM,11,0,1,1,2,4,3,0,0,0,0,0
5838,0.971,PREHOSP DISASTER MED,11,0,0,1,3,2,1,0,0,4,0,0
5839,,PRZ GASTROENTEROL,11,1,3,2,2,0,1,1,0,1,0,0
5840,,PSIHOLOGIJA,11,0,0,1,1,5,2,1,0,0,0,1
5841,,PSORIASIS-TARGETS TH,11,0,2,3,2,0,1,1,0,1,1,0
5842,,PSYCHIAT QUART,11,0,0,1,3,3,4,0,0,0,0,0
5843,,PSYCHOL INQ,11,0,2,0,1,3,1,2,0,2,0,0
5844,,PSYCHOL REC,11,0,0,3,2,2,2,1,1,0,0,0
5845,1.163,PUBLIC HEALTH NURS,11,0,1,4,2,3,1,0,0,0,0,0
5846,5.294,PURE APPL CHEM,11,0,2,3,2,1,0,3,0,0,0,0
5847,2.329,QUATERNARY RES,11,0,2,3,2,4,0,0,0,0,0,0
5848,0.822,RADIAT PROT DOSIM,11,0,1,6,0,1,1,0,1,0,0,1
5849,4.900,RENEW ENERG,11,0,2,2,5,1,1,0,0,0,0,0
5850,7.000,REV ENVIRON CONTAM T,11,0,0,0,5,3,2,1,0,0,0,0
5851,4.750,REV FISH SCI AQUAC,11,0,0,4,3,2,2,0,0,0,0,0
5852,2.233,REV PSIQUIATR SALUD,11,0,2,1,1,5,2,0,0,0,0,0
5853,,RHEUMATOL THER,11,0,2,4,3,1,1,0,0,0,0,0
5854,0.439,RUSS J ECOL+,11,0,0,3,2,2,2,0,0,1,0,1
5855,,SCAND J CARING SCI,11,0,1,4,6,0,0,0,0,0,0,0
5856,1.215,SCHMERZ,11,0,0,3,6,0,2,0,0,0,0,0
5857,1.318,SCI ADV MATER,11,0,3,1,0,2,5,0,0,0,0,0
5858,,SCI AGROPEC,11,0,4,1,2,3,0,0,1,0,0,0
5859,,SCI PUBL POLICY,11,0,1,4,0,2,2,2,0,0,0,0
5860,0.763,SCI SPORT,11,0,0,2,3,2,2,1,0,0,1,0
5861,,SOC WORK PUBLIC HLTH,11,0,1,0,5,1,3,0,1,0,0,0
5862,0.398,STAT INTERFACE,11,0,0,0,1,3,4,1,1,1,0,0
5863,1.648,STEREOT FUNCT NEUROS,11,0,4,1,3,1,1,0,0,0,0,1
5864,2.906,SURF COAT TECH,11,0,2,1,1,4,3,0,0,0,0,0
5865,3.178,SURG ONCOL CLIN N AM,11,0,1,2,5,2,1,0,0,0,0,0
5866,2.369,SYNLETT,11,0,3,1,0,0,5,1,1,0,0,0
5867,,TOP COGN SCI,11,0,0,2,2,3,1,1,0,2,0,0
5868,,TOURISM MANAGE,11,0,2,1,2,1,1,1,2,0,1,0
5869,,VESTN TRANSPL ISKUSS,11,2,1,1,1,4,0,0,0,0,2,0
5870,0.211,VET MEXICO,11,0,1,2,3,0,3,1,1,0,0,0
5871,0.824,VITIS,11,0,3,4,1,1,1,0,0,0,0,1
5872,0.405,VOJNOSANIT PREGL,11,0,0,2,2,3,1,1,0,2,0,0
5873,2.033,WEATHER CLIM SOC,11,0,2,2,0,4,2,0,0,0,1,0
5874,1.246,WEED TECHNOL,11,0,3,4,1,0,3,0,0,0,0,0
5875,,WEST PAC SURVEILL RE,11,0,3,1,2,2,1,1,1,0,0,0
5876,3.198,WORLD J EMERG SURG,11,0,2,2,2,3,1,1,0,0,0,0
5877,,WORLD J PSYCHIATR,11,0,2,2,2,3,0,2,0,0,0,0
5878,2.143,WORLDV EVID-BASED NU,11,0,1,4,3,1,0,1,1,0,0,0
5879,0.420,ZBL CHIR,11,1,2,2,0,0,2,2,0,2,0,0
5880,,2017 2 IEEE INT CXB,10,1,1,1,1,3,2,0,0,0,1,0
5881,,ABCD-ARQ BRAS CIR DI,10,0,0,2,4,0,4,0,0,0,0,0
5882,0.962,ACM T APPL PERCEPT,10,0,0,2,0,3,4,0,1,0,0,0
5883,6.880,ACS PHOTONICS,10,0,3,0,2,2,2,1,0,0,0,0
5884,0.525,ACTA BIOL COLOMB,10,0,4,0,1,1,2,2,0,0,0,0
5885,0.872,ACTA HISTOCHEM CYTOC,10,0,1,1,0,0,5,1,0,0,2,0
5886,,ACTA KINESIOL,10,1,1,1,2,4,1,0,0,0,0,0
5887,1.000,ADAPT BEHAV,10,0,0,1,0,2,2,3,0,2,0,0
5888,2.216,AGGRESSIVE BEHAV,10,0,1,2,1,3,2,0,0,0,0,1
5889,,AGR ENV LETT,10,2,2,1,2,2,1,0,0,0,0,0
5890,,AIMS ENVIRON SCI,10,0,0,1,2,2,1,2,2,0,0,0
5891,0.220,ALLERGOLOGIE,10,0,1,0,4,3,1,0,1,0,0,0
5892,,AM J PSYCHOL,10,0,0,2,2,3,3,0,0,0,0,0
5893,,AN DOLPH INS INTXB,10,0,1,4,1,1,2,0,1,0,0,0
5894,1.702,ANAESTH INTENS CARE,10,0,1,2,0,3,3,0,0,0,1,0
5895,1.592,ANGLE ORTHOD,10,0,3,3,2,2,0,0,0,0,0,0
5896,,ANN MED SURG,10,0,1,1,2,2,3,0,0,1,0,0
5897,1.562,ANN NONINVAS ELECTRO,10,0,0,5,1,3,1,0,0,0,0,0
5898,0.618,ANTHROPOL SCI,10,0,0,2,1,3,3,1,0,0,0,0
5899,1.702,APHASIOLOGY,10,0,1,0,1,2,3,1,0,1,1,0
5900,3.088,APPL GEOCHEM,10,0,2,1,4,1,0,2,0,0,0,0
5901,0.835,APPL MAGN RESON,10,0,1,2,0,2,2,1,1,1,0,0
5902,1.604,APPL PHYS A-MATER,10,0,0,2,5,1,1,0,0,0,1,0
5903,0.860,ARAB J GEOSCI,10,0,3,2,2,0,2,0,0,0,0,1
5904,,ART PSYCHOTHER,10,0,0,2,3,1,2,1,0,1,0,0
5905,0.944,AUSTRALAS PSYCHIATRY,10,0,3,2,1,2,1,0,1,0,0,0
5906,0.887,BALK MED J,10,0,0,2,1,7,0,0,0,0,0,0
5907,,BIOMED HUM KINET,10,0,0,5,1,3,0,1,0,0,0,0
5908,1.527,BIOSEMIOTICS-NETH,10,0,0,0,3,4,1,1,0,0,0,1
5909,,BIOT MICR ENZ PRODXB,10,0,0,1,2,3,2,1,0,1,0,0
5910,,BMC NURS,10,1,1,3,2,3,0,0,0,0,0,0
5911,2.227,BRACHYTHERAPY,10,1,2,3,1,2,1,0,0,0,0,0
5912,0.977,BRAIN IMPAIR,10,0,0,2,2,3,2,0,0,1,0,0
5913,1.223,BRAZ ORAL RES,10,0,0,2,1,6,0,1,0,0,0,0
5914,,BRIT J EDUC PSYCHOL,10,0,0,2,5,2,0,1,0,0,0,0
5915,1.260,BRIT J ORAL MAX SURG,10,0,2,1,2,3,2,0,0,0,0,0
5916,,BURNS TRAUMA,10,0,2,1,1,0,2,2,1,0,0,1
5917,,CASP J INTERN MED,10,0,1,0,1,3,1,2,1,0,1,0
5918,0.800,CENT EUR J PUBL HEAL,10,0,1,5,1,3,0,0,0,0,0,0
5919,1.138,CEREAL CHEM,10,0,0,0,5,0,1,2,1,0,1,0
5920,,CES GYNEKOL,10,0,0,1,4,1,2,1,1,0,0,0
5921,0.695,CHEM J CHINESE U,10,0,0,0,2,5,1,1,0,1,0,0
5922,4.891,CHEM REC,10,0,2,1,3,1,1,1,0,1,0,0
5923,1.248,CHEM RES CHINESE U,10,0,2,1,2,0,3,2,0,0,0,0
5924,1.641,CHEMOSENS PERCEPT,10,0,2,1,1,2,3,1,0,0,0,0
5925,1.114,CHINESE GEOGR SCI,10,0,0,2,4,3,1,0,0,0,0,0
5926,0.659,CHINESE J STRUC CHEM,10,0,0,1,3,4,1,0,0,0,0,1
5927,0.337,CIENC INVESTIG AGRAR,10,0,2,3,1,1,0,1,0,0,2,0
5928,1.316,CLIN COLON RECT SURG,10,1,3,3,1,0,2,0,0,0,0,0
5929,0.973,COAST MANAGE,10,0,1,1,2,0,2,2,2,0,0,0
5930,,COMPLEMENT MED RES,10,0,1,3,2,2,1,1,0,0,0,0
5931,,COMPUT VIS PATT REC,10,0,0,6,0,0,0,0,4,0,0,0
5932,,CRIT PUBLIC HEALTH,10,0,0,3,3,2,0,2,0,0,0,0
5933,3.972,CRYST GROWTH DES,10,0,0,1,0,1,2,4,0,1,0,1
5934,,CURR OPIN ELECTROCHE,10,0,2,1,3,2,0,1,1,0,0,0
5935,2.471,DERMATOL SURG,10,0,0,3,0,1,3,1,0,1,1,0
5936,0.170,DIABETOLOGE,10,2,2,1,1,2,1,0,1,0,0,0
5937,2.531,DYSPHAGIA,10,0,1,2,3,1,1,1,0,0,1,0
5938,8.792,EARTH SYST SCI DATA,10,0,3,1,4,1,0,0,0,1,0,0
5939,1.343,ECOL FOOD NUTR,10,0,3,1,2,1,2,0,0,0,1,0
5940,,ELECTRON MARK,10,0,1,5,0,2,0,2,0,0,0,0
5941,,EMOT REV,10,1,0,1,1,1,1,1,0,0,3,1
5942,2.923,ENVIRON CHEM,10,0,1,1,5,2,1,0,0,0,0,0
5943,,ENVIRON IMPACT ASSES,10,0,0,2,3,2,0,2,0,0,1,0
5944,,ENVIRON PLAN B-URBAN,10,0,0,3,0,3,3,0,1,0,0,0
5945,,ENVIRON POLICY GOV,10,0,4,4,1,0,1,0,0,0,0,0
5946,0.435,ERNAHRUNGS UMSCHAU,10,0,0,5,1,3,1,0,0,0,0,0
5947,1.766,ETHNIC HEALTH,10,0,0,1,4,3,1,0,1,0,0,0
5948,1.729,EUR J EMERG MED,10,0,1,2,1,2,1,3,0,0,0,0
5949,,FACTS VIEWS VIS OBGY,10,1,0,4,2,2,0,1,0,0,0,0
5950,0.497,FOLIA MORPHOL,10,0,2,1,0,3,2,1,1,0,0,0
5951,3.032,FOOD ENERGY SECUR,10,0,0,1,4,1,3,1,0,0,0,0
5952,1.168,FOOD TECHNOL BIOTECH,10,0,0,0,2,4,3,0,0,1,0,0
5953,1.476,FOTTEA,10,0,1,1,1,4,2,1,0,0,0,0
5954,4.039,GEOL SOC AM BULL,10,0,1,2,1,0,3,2,0,0,1,0
5955,,GEOL SOC SPEC PUBL,10,0,0,1,3,1,3,0,1,0,1,0
5956,1.439,GERODONTOLOGY,10,0,1,3,1,4,1,0,0,0,0,0
5957,,HEALTH EDUC J,10,0,0,4,3,0,2,0,0,0,1,0
5958,,HEALTH PROBL CIVILIZ,10,1,1,3,1,2,0,0,1,0,0,1
5959,,HEALTH PSYCHOL BEHAV,10,0,0,2,3,2,1,1,0,0,1,0
5960,1.087,ICHNOS,10,0,0,0,1,3,2,0,2,2,0,0
5961,,IDCASES,10,0,1,0,1,2,2,1,2,0,1,0
5962,,IEEE COMPUT SOC CONF,10,0,3,3,2,0,1,1,0,0,0,0
5963,,IEEE INT CONF FUZZY,10,1,3,2,0,2,1,0,1,0,0,0
5964,5.874,IEEE INTERNET THINGS,10,0,2,3,2,2,0,1,0,0,0,0
5965,0.587,IEEE PULSE,10,0,4,3,1,1,0,0,0,0,0,1
5966,0.500,IEICE T INF SYST,10,0,0,1,2,0,1,3,1,1,1,0
5967,,INDIAN J ANAESTH,10,0,0,3,5,2,0,0,0,0,0,0
5968,,INDIAN J GASTROENTER,10,0,1,3,0,2,3,0,1,0,0,0
5969,0.351,INDIAN J PHARM EDUC,10,0,2,1,2,0,3,1,1,0,0,0
5970,,INFANT CHILD DEV,10,0,0,0,3,1,2,1,1,1,0,1
5971,,INFANT MENT HEALTH J,10,1,1,0,1,2,3,1,0,0,1,0
5972,,INT C SYST INFORM,10,1,1,2,1,2,1,2,0,0,0,0
5973,1.008,INT J ACAROL,10,0,0,3,1,2,2,0,1,0,0,1
5974,,INT J APPL EXERC PHY,10,2,1,3,1,1,0,1,1,0,0,0
5975,,INT J AUTOM COMPUT,10,0,0,0,6,2,0,2,0,0,0,0
5976,1.787,INT J DISTRIB SENS N,10,2,4,2,0,2,0,0,0,0,0,0
5977,,INT J FERTIL STERIL,10,0,0,0,3,3,1,2,1,0,0,0
5978,1.617,INT J HYPERTENS,10,0,4,2,1,1,2,0,0,0,0,0
