Cited Journal Data: J NEUROSCI,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest
1977,1.742,PATHOL INT,5,0,0,0,0,0,1,0,0,0,0,4
1978,1.466,PATHOL RES PRACT,5,0,0,0,0,0,0,2,1,0,0,2
1979,3.965,PATTERN RECOGN,5,0,0,0,0,0,0,1,0,0,0,4
1980,2.389,PEDIATR ANESTH,5,0,0,0,0,1,1,0,1,0,0,2
1981,11.675,PLOS MED,5,0,0,1,0,1,1,0,1,0,0,1
1982,0.839,POL J VET SCI,5,0,1,0,0,0,0,0,1,0,0,3
1983,0.920,PRESSE MED,5,0,0,0,0,0,0,0,1,1,0,3
1984,3.483,PREV MED,5,0,0,1,1,1,0,1,1,0,0,0
1985,2.991,PROSTAG OTH LIPID M,5,0,0,0,1,0,0,0,0,0,0,4
1986,,PSIENCIA-REV LATINOA,5,0,0,0,0,0,0,3,0,0,1,1
1987,,PSYCHOANAL STUD CHIL,5,0,0,0,0,0,0,0,0,0,0,5
1988,2.167,REDOX REP,5,0,0,0,1,0,0,1,0,0,0,3
1989,2.093,REV BRAS PSIQUIATR,5,0,0,1,0,0,0,1,1,0,0,2
1990,0.456,REV MED CHILE,5,0,0,0,1,0,0,0,0,0,2,2
1991,0.912,ROM J MORPHOL EMBRYO,5,0,0,0,0,0,0,0,0,0,0,5
1992,,ROUTL STUD MUSIC EDU,5,0,0,0,0,1,1,0,0,2,0,1
1993,0.505,RUSS J GENET+,5,0,1,0,0,0,1,0,1,0,1,1
1994,0.194,RUSS J THERIOL,5,0,0,0,0,1,0,0,1,0,0,3
1995,3.110,SAUDI PHARM J,5,0,0,0,0,0,0,0,0,0,0,5
1996,4.356,SEMIN ARTHRITIS RHEU,5,0,0,0,1,0,0,1,0,0,0,3
1997,,SPEECH LANG HEARING,5,0,0,0,0,0,1,2,0,0,0,2
1998,0.707,TECH PHYS+,5,0,0,0,0,0,0,0,0,0,0,5
1999,,THER UMSCH,5,0,0,0,0,1,0,0,0,0,1,3
2000,,TISSUE BARRIERS,5,0,0,0,0,0,0,0,0,1,0,4
2001,7.030,TRAC-TREND ANAL CHEM,5,0,0,0,0,0,0,0,1,0,0,4
2002,,TUMOR BIOL,5,0,0,0,1,0,0,1,0,0,2,1
2003,0.525,ULUS TRAVMA ACIL CER,5,0,0,0,0,0,0,0,0,0,0,5
2004,,UNDERST COMPLEX SYST,5,0,0,1,0,0,0,0,1,1,0,2
2005,1.971,UPSALA J MED SCI,5,0,0,0,0,1,0,1,0,0,0,3
2006,,VISUAL PHENOMENOLOXB,5,0,0,0,0,0,0,1,0,0,0,4
2007,,WIEN MED WOCHENSCHR,5,0,0,1,1,0,0,1,0,0,0,2
2008,6.350,WIRES NANOMED NANOBI,5,0,0,0,0,0,0,0,1,1,0,3
2009,1.564,YONSEI MED J,5,0,0,0,0,0,1,1,0,0,0,3
2010,,Z PSYCHOL,5,0,0,0,0,0,0,0,0,1,1,3
2011,1.400,ZOOMORPHOLOGY,5,0,0,0,0,0,0,1,0,0,0,4
2012,,2017 40 INT C TELXB,4,0,0,0,1,0,0,0,0,0,0,3
2013,,ACAD MANAGE PERSPECT,4,0,0,0,2,0,0,1,1,0,0,0
2014,0.962,ACM T APPL PERCEPT,4,0,0,0,1,0,0,0,0,0,0,3
2015,11.228,ACS CENTRAL SCI,4,0,0,0,0,0,0,0,2,0,0,2
2016,,ADHD-ATTEND DEFICIT,4,0,0,0,0,0,0,0,0,0,0,4
2017,2.114,ADV INSECT PHYSIOL,4,0,0,0,0,1,0,0,0,0,0,3
2018,,ADV PHARMACOL SCI,4,0,0,0,0,0,1,0,1,0,0,2
2019,2.439,ADV PROTEIN CHEM STR,4,0,0,0,0,0,0,0,2,0,1,1
2020,,AER ADV ENG RES,4,0,0,0,0,0,0,0,0,1,1,2
2021,0.889,AEROSP MED HUM PERF,4,0,0,1,0,0,0,0,0,0,0,3
2022,3.745,ALGAL RES,4,0,0,0,0,0,1,0,0,0,0,3
2023,4.322,AM J EPIDEMIOL,4,0,0,0,0,0,0,0,0,0,0,4
2024,1.713,AM J SPEECH-LANG PAT,4,0,0,0,0,1,0,0,0,0,0,3
2025,0.956,AN ACAD BRAS CIENC,4,0,0,0,1,0,0,0,0,0,0,3
2026,0.995,ANAESTHESIST,4,0,0,1,0,0,0,0,0,0,0,3
2027,1.355,ANAL SCI,4,0,0,0,0,0,0,0,0,0,0,4
2028,1.558,ANN ENTOMOL SOC AM,4,0,0,0,0,0,0,0,0,0,0,4
2029,1.915,ANN GEN PSYCHIATR,4,0,0,0,1,0,1,0,1,0,0,1
2030,1.536,ANN PLAS SURG,4,0,0,0,0,0,0,0,0,0,1,3
2031,,ANN REHABIL MED-ARM,4,0,0,0,0,0,0,0,0,0,1,3
2032,9.203,ANN SURG,4,0,0,1,0,0,1,0,1,0,0,1
2033,,ANU PSICOL JURID,4,0,0,0,1,0,0,1,1,0,0,1
2034,1.769,APPL BIONICS BIOMECH,4,0,1,1,0,0,0,0,0,0,0,2
2035,2.024,ARCH MED RES,4,0,0,1,0,0,0,0,0,2,1,0
2036,,ARTIF LIFE ROBOT,4,0,0,0,0,0,0,0,1,0,0,3
2037,1.416,ASIA-PAC PSYCHIAT,4,0,0,0,0,0,0,0,0,0,0,4
2038,1.243,ASIAN AUSTRAL J ANIM,4,0,0,0,0,1,0,0,0,0,0,3
2039,2.244,AUTON ROBOT,4,0,0,0,0,1,0,0,0,0,0,3
2040,,BEHAV ANALYST,4,0,0,0,1,0,0,0,0,0,0,3
2041,2.871,BEHAV SLEEP MED,4,0,0,0,0,1,1,2,0,0,0,0
2042,2.330,BEILSTEIN J ORG CHEM,4,1,0,0,0,0,0,0,0,0,0,3
2043,,BIOESSAYSXB,4,0,0,0,0,0,0,0,2,0,1,1
2044,5.738,BIOMACROMOLECULES,4,0,0,0,0,1,0,0,0,1,0,2
2045,1.688,BIOMED CHROMATOGR,4,0,0,1,1,0,0,1,0,0,0,1
2046,1.676,BIOMED ENG ONLINE,4,0,0,0,1,0,0,0,0,2,1,0
2047,1.227,BIOTECHNOL BIOTEC EQ,4,0,0,0,0,0,0,1,0,1,0,2
2048,2.134,BMC MED INFORM DECIS,4,0,0,0,0,0,0,0,1,1,0,2
2049,1.865,BMC PHARMACOL TOXICO,4,0,0,0,0,0,0,0,0,0,0,4
2050,0.676,BRAZ ARCH BIOL TECHN,4,0,0,0,0,1,0,0,0,1,0,2
2051,1.699,BRAZ J PHYS THER,4,0,0,0,0,0,0,1,0,0,1,2
2052,5.922,BRIT J CANCER,4,0,0,1,1,0,1,0,1,0,0,0
2053,3.838,BRIT J CLIN PHARMACO,4,0,0,0,0,0,0,1,0,0,1,2
2054,6.129,BRIT J DERMATOL,4,0,0,0,0,0,0,1,0,0,0,3
2055,7.867,BRIT J SPORT MED,4,0,0,0,0,0,1,0,0,0,0,3
2056,2.134,BURNS,4,0,0,0,0,0,0,0,1,1,0,2
2057,3.960,CANCER CELL INT,4,0,0,0,0,0,0,0,0,2,0,2
2058,2.808,CANCER CHEMOTH PHARM,4,0,0,0,0,0,0,0,0,0,0,4
2059,5.158,CARBOHYD POLYM,4,0,0,0,0,0,0,0,0,1,0,3
2060,,CARD MYOP CHILDRXB,4,0,0,0,0,0,0,1,0,0,1,2
2061,3.390,CELL BIOL TOXICOL,4,0,1,0,0,0,0,0,0,0,2,1
2062,4.410,CELL MICROBIOL,4,0,0,0,0,0,1,0,0,0,1,2
2063,1.430,CELL REPROGRAM,4,0,0,0,0,0,0,0,1,0,0,3
2064,2.391,CELL STRUCT FUNCT,4,0,0,0,0,0,0,0,0,1,0,3
2065,1.258,CHEM PHARM BULL,4,0,0,0,0,1,0,0,0,0,0,3
2066,2.774,CHEMBIOCHEM,4,0,0,0,0,0,0,0,2,0,0,2
2067,,CHIROPR MAN THER,4,0,0,0,1,0,0,0,0,0,0,3
2068,18.881,CIRCULATION,4,0,0,0,0,1,2,0,1,0,0,0
2069,1.908,CLIN ANAT,4,0,0,0,0,0,0,2,0,2,0,0
2070,,CLIN CASE REP,4,0,0,0,0,0,1,0,0,0,0,3
2071,0.848,CLIN LAB,4,0,0,0,0,0,0,3,0,0,1,0
2072,2.141,CLIN RHEUMATOL,4,0,0,0,0,0,0,2,0,0,1,1
2073,4.621,CLIN TRANSL GASTROEN,4,0,0,0,0,0,0,0,0,2,0,2
2074,,COMP COGN BEHAV REV,4,0,0,0,0,1,0,0,0,1,0,2
2075,1.412,COMPUT BIOL CHEM,4,0,0,0,0,0,0,0,0,1,0,3
2076,4.441,COMPUT METHOD APPL M,4,0,0,0,0,1,0,0,0,0,0,3
2077,2.608,CONNECT TISSUE RES,4,0,0,0,0,0,0,1,1,1,0,1
2078,1.734,CRIT REV EUKAR GENE,4,0,0,0,0,0,0,0,2,0,1,1
2079,6.202,CRIT REV FOOD SCI,4,0,0,0,0,0,0,0,0,0,0,4
2080,,CURR BLADDER DYSFUNC,4,0,0,1,0,0,0,0,0,0,0,3
2081,7.179,CURR OPIN STRUC BIOL,4,0,0,0,0,2,0,0,0,1,1,0
2082,3.260,CYTOM PART A,4,0,0,0,0,0,0,2,0,0,0,2
2083,1.140,DAN MED J,4,0,0,0,0,0,0,1,0,0,0,3
2084,,DIABETES MELLIT,4,0,1,0,0,0,0,0,0,0,0,3
2085,,DIAGNOSTICS,4,0,1,0,1,0,0,1,0,0,0,1
2086,,DISABIL REHABIL-ASSI,4,0,0,0,1,1,1,0,0,0,0,1
2087,,EKSP PSIKHOLOGIYA,4,0,0,0,0,0,0,0,0,1,1,2
2088,1.232,ELECTRON LETT,4,0,0,0,0,0,0,1,0,0,0,3
2089,5.331,ENDOCR-RELAT CANCER,4,0,0,0,0,0,1,0,0,0,1,2
2090,,ENVIRON SCI ENG,4,0,0,0,0,0,0,0,0,0,0,4
2091,2.800,ENVIRON SCI POLLUT R,4,0,0,0,0,0,0,1,0,0,0,3
2092,2.019,ERGONOMICS,4,0,0,1,0,0,0,0,0,0,0,3
2093,1.697,ETHOLOGY,4,0,0,0,0,0,0,0,0,0,0,4
2094,,EUR EAT DISORD REV,4,0,0,0,1,0,0,1,0,1,0,1
2095,,EUR J ANAT,4,0,0,0,0,0,0,1,0,0,0,3
2096,2.200,EUR J LIPID SCI TECH,4,0,0,0,0,0,0,1,0,0,0,3
2097,2.004,EUR J MED GENET,4,0,0,0,1,0,1,0,0,1,0,1
2098,,EUR J PHILOS,4,0,0,1,0,0,0,0,0,1,0,2
2099,1.802,EUR PHYS J E,4,0,0,0,0,0,1,1,0,1,0,1
2100,5.553,EXPERT OPIN DRUG DEL,4,0,0,0,0,1,0,1,0,0,0,2
2101,,EXPERT REV ENDOCRINO,4,0,0,0,1,0,0,1,0,0,0,2
2102,3.326,EXPERT REV MOL DIAGN,4,0,0,0,1,0,0,0,1,0,0,2
2103,1.507,FARMACIA,4,0,0,0,0,1,0,1,1,0,0,1
2104,1.044,FOLIA BIOL-PRAGUE,4,0,0,0,0,0,1,0,0,0,1,2
2105,1.586,FOLIA HISTOCHEM CYTO,4,0,1,0,0,0,0,0,0,0,1,2
2106,3.520,FOOD RES INT,4,0,0,0,0,0,0,0,0,1,0,3
2107,1.521,FOOD SCI NUTR,4,0,0,0,1,1,0,0,0,0,0,2
2108,4.155,FRONT CHEM,4,0,0,0,0,0,0,0,2,0,0,2
2109,,FRONT PUBLIC HEALTH,4,0,0,0,0,1,0,0,0,1,0,2
2110,1.493,GENET MOL BIOL,4,0,0,0,0,0,0,0,0,0,1,3
2111,1.059,GENET RES,4,0,0,0,0,0,0,0,0,0,0,4
2112,,GENOM DATA,4,0,0,0,0,0,0,0,0,1,0,3
2113,,GERONTOLOGIST,4,0,0,0,1,0,0,0,0,0,0,3
2114,,GUTXB,4,0,0,0,0,0,0,1,1,0,0,2
2115,2.560,HORM METAB RES,4,0,0,0,0,0,0,1,0,0,0,3
2116,2.617,IEEE SENS J,4,0,1,0,0,0,1,2,0,0,0,0
2117,7.050,IEEE T IND ELECTRON,4,0,0,0,0,0,0,0,0,0,0,4
2118,5.135,IEEE T SYST MAN CY-S,4,0,0,0,0,0,0,0,0,0,0,4
2119,,IFAC PAPERSONLINE,4,0,0,0,0,0,0,0,1,0,0,3
2120,2.159,IMAGE VISION COMPUT,4,0,0,0,1,0,0,0,1,0,0,2
2121,2.487,IMMUNOL RES,4,0,0,0,1,0,0,0,0,0,1,2
2122,,INDONES BIOMED J,4,0,0,0,0,1,0,0,0,0,0,3
2123,5.189,INT IMMUNOL,4,0,0,0,0,1,1,0,0,0,0,2
2124,,INT J DRUG POLICY,4,0,0,1,1,2,0,0,0,0,0,0
2125,8.360,INT J EPIDEMIOL,4,0,0,0,0,2,0,0,0,0,2,0
2126,2.117,INT J IMMUNOPATH PH,4,0,0,0,0,0,0,1,2,1,0,0
2127,,INT J LAW PSYCHIAT,4,0,0,0,2,1,0,1,0,0,0,0
2128,1.211,INT J MED MUSHROOMS,4,0,0,0,0,0,0,0,0,1,1,2
2129,,INT J PSYCHOANAL,4,0,0,0,0,1,0,1,0,1,0,1
2130,,INT J REPROD BIOMED,4,0,0,0,0,0,0,0,0,0,0,4
2131,0.806,ISJ-INVERT SURVIV J,4,0,0,0,0,0,0,0,1,0,0,3
2132,,ISSUES LAW MED,4,0,0,0,1,1,1,0,1,0,0,0
2133,,J ADDICT DIS,4,0,0,1,0,0,0,0,1,0,0,2
2134,16.834,J AM COLL CARDIOL,4,0,0,0,0,0,0,0,0,0,0,4
2135,0.118,J ANAT SOC INDIA,4,0,0,0,0,0,0,0,0,0,0,4
2136,,J AUDIOL OTOL,4,0,0,1,1,0,0,0,0,0,1,1
2137,3.628,J BEHAV ADDICT,4,0,0,0,0,0,1,0,1,0,0,2
2138,5.068,J BIOMED NANOTECHNOL,4,0,0,0,0,0,1,1,0,0,0,2
2139,2.015,J BIOSCI BIOENG,4,0,0,0,0,0,0,0,0,0,0,4
2140,1.528,J BIOSCIENCES,4,0,0,0,1,0,0,0,0,0,1,2
2141,2.843,J CHEM PHYS,4,0,0,0,1,1,1,0,0,0,1,0
2142,3.716,J CHROMATOGR A,4,0,0,2,1,0,0,1,0,0,0,0
2143,1.431,J COMPUT ELECTRON,4,0,0,0,1,0,0,0,0,0,0,3
2144,,J CONSULT CLIN PSYCH,4,0,0,0,0,2,0,0,0,1,0,1
2145,1.936,J ECON ENTOMOL,4,0,0,0,0,0,0,0,1,1,0,2
2146,3.638,J ENZYM INHIB MED CH,4,0,0,0,0,1,1,0,0,0,0,2
2147,4.287,J EUR ACAD DERMATOL,4,0,0,0,0,0,0,1,0,0,0,3
2148,,J EVOL MED DENT SCI-,4,0,0,0,0,0,0,0,0,0,1,3
2149,1.665,J FLUORESC,4,0,0,0,0,0,1,1,0,0,0,2
2150,5.186,J INFECT DIS,4,0,0,0,0,1,1,1,0,0,0,1
2151,1.136,J INNOV OPT HEAL SCI,4,0,0,1,0,0,1,0,0,1,0,1
2152,3.063,J INORG BIOCHEM,4,0,0,0,0,0,0,0,0,1,0,3
2153,3.135,J INT SOC SPORT NUTR,4,0,0,0,0,0,0,0,0,0,0,4
2154,,J INTEGR BIOINFORMAT,4,0,0,0,1,1,0,0,0,0,0,2
2155,0.860,J KOREAN NEUROSURG S,4,0,0,0,0,0,0,0,0,0,0,4
2156,0.432,J MED PRIMATOL,4,0,0,0,0,0,0,0,1,0,0,3
2157,1.940,J NERV MENT DIS,4,0,0,0,1,0,0,0,0,0,0,3
2158,1.953,J NEUROIMAGING,4,0,0,0,0,0,0,1,0,1,0,2
2159,0.484,J NIPPON MED SCH,4,0,0,0,0,0,0,0,0,0,0,4
2160,1.264,J ORTHOP SCI,4,0,0,0,0,0,0,0,1,1,0,2
2161,0.979,J PEDIAT OPHTH STRAB,4,0,0,0,0,0,0,0,1,0,0,3
2162,,J PHARMACOL PHARMACO,4,0,0,0,0,0,0,0,0,0,1,3
2163,2.891,J PHOTOCH PHOTOBIO A,4,0,0,0,0,0,0,0,0,0,0,4
2164,2.836,J PHYS CHEM A,4,0,0,0,0,0,0,1,0,0,0,3
2165,2.031,J RADIAT RES,4,0,0,0,0,0,0,0,0,1,0,3
2166,3.929,J SCI MED SPORT,4,0,0,0,0,0,1,0,0,0,0,3
2167,1.104,J SMALL ANIM PRACT,4,0,0,0,0,0,0,0,0,0,0,4
2168,2.404,J STAT MECH-THEORY E,4,0,0,0,0,0,1,2,0,0,0,1
2169,1.496,J STAT PHYS,4,0,0,0,0,0,0,1,0,0,0,3
2170,2.051,J SURG RES,4,0,0,0,1,1,0,0,0,0,0,2
2171,0.694,J THEOR COMPUT CHEM,4,0,0,0,0,0,0,0,0,0,0,4
2172,4.116,JAIDS-J ACQ IMM DEF,4,0,0,0,0,0,1,0,1,1,0,1
2173,4.249,JPEN-PARENTER ENTER,4,0,0,0,0,0,0,1,0,0,0,3
2174,1.775,JPN J OPHTHALMOL,4,0,0,1,0,0,0,0,0,2,0,1
2175,15.233,LANCET PSYCHIAT,4,0,0,1,0,0,1,0,1,0,0,1
2176,13.625,LIGHT-SCI APPL,4,0,0,0,0,2,0,0,2,0,0,0
2177,1.936,LIPIDS,4,0,0,0,0,0,1,1,0,0,0,2
2178,2.845,MALARIA J,4,1,0,0,2,0,0,0,0,0,0,1
2179,1.180,MATH METHOD APPL SCI,4,0,0,0,0,0,0,0,0,0,0,4
2180,1.101,MATH MODEL NAT PHENO,4,0,0,0,0,0,0,1,0,0,0,3
2181,6.689,MBIO,4,0,0,0,0,0,0,0,1,0,0,3
2182,,MECH MACH SCI,4,0,0,0,0,0,0,0,0,0,0,4
2183,2.577,MED CLIN N AM,4,0,0,1,0,0,0,0,0,0,0,3
2184,1.217,MED MOL MORPHOL,4,0,0,1,0,0,0,1,0,0,0,2
2185,2.884,MED PHYS,4,0,0,0,0,0,0,0,1,0,3,0
2186,,META GENE,4,0,0,0,0,0,1,0,0,0,0,3
2187,2.332,MICROB PATHOGENESIS,4,0,0,0,0,0,0,0,0,0,0,4
2188,2.222,MICROMACHINES-BASEL,4,0,0,0,0,0,0,0,0,1,1,2
2189,2.071,MICROSURG,4,0,0,0,0,0,0,0,0,0,0,4
2190,,MIND BRAIN EDUC,4,0,1,0,1,0,1,0,0,0,0,1
2191,,MODEL OPTIM SCI TECH,4,0,0,0,0,0,0,0,0,0,0,4
2192,3.851,MOL CARCINOGEN,4,0,0,0,1,0,0,0,0,0,0,3
2193,2.695,MOL GENET GENOM MED,4,0,1,1,1,0,0,0,0,0,0,1
2194,5.264,MOL ONCOL,4,0,0,0,0,1,0,0,0,0,0,3
2195,,MOTIV EMOTION,4,0,0,0,0,0,0,0,0,1,0,3
2196,5.205,MUTAT RES-REV MUTAT,4,0,0,0,0,0,0,0,0,0,2,2
2197,3.504,NANOMATERIALS-BASEL,4,0,0,0,1,2,1,0,0,0,0,0
2198,2.688,NEONATOLOGY,4,0,0,0,0,1,0,0,0,0,0,3
2199,0.200,NEUROL ASIA,4,0,0,0,0,0,0,0,0,0,2,2
2200,,NEUROL-CLIN PRACT,4,0,0,0,0,0,0,1,1,0,0,2
2201,,NEW IDEAS PSYCHOL,4,0,0,0,0,0,0,0,1,1,0,2
2202,3.201,NEW J CHEM,4,0,0,0,0,0,0,0,1,0,0,3
2203,1.352,NUKLEARMED-NUCL MED,4,0,0,0,0,0,0,0,0,0,0,4
2204,2.742,NUTR DIABETES,4,0,0,1,0,0,0,0,0,1,1,1
2205,4.586,NUTR RES REV,4,0,0,0,0,0,1,1,1,0,0,1
2206,5.788,NUTR REV,4,0,0,0,0,1,0,0,0,0,0,3
2207,,ODOVTOS INT J DENT S,4,0,0,0,0,0,1,1,0,1,0,1
2208,0.842,OPHTHALMOLOGE,4,0,0,0,2,0,0,0,0,0,0,2
2209,3.356,OPT EXPRESS,4,0,0,0,1,0,1,1,0,0,0,1
2210,3.589,OPT LETT,4,0,2,0,0,0,1,0,0,0,0,1
2211,1.463,ORTHOPEDICS,4,0,0,0,0,0,0,0,0,0,0,4
2212,,ORVOSI HETILAPXB,4,0,0,0,0,0,0,0,1,0,0,3
2213,,P ASM 10 ANN DYNXB,4,0,0,0,0,0,1,0,1,0,1,1
2214,,PAIN THER,4,0,1,0,0,0,0,0,0,1,0,2
2215,2.000,PEDIATR DRUGS,4,0,1,0,0,0,0,0,0,0,0,3
2216,1.525,PHARMACOGN MAG,4,0,0,0,0,0,0,0,0,1,0,3
2217,,PHILOS EXPLOR,4,0,0,0,0,0,1,0,0,0,0,3
2218,0.558,PHYSIOL INT,4,0,0,0,0,0,0,0,0,0,0,4
2219,2.494,PLANTA MED,4,0,0,0,1,1,0,0,0,0,0,2
2220,2.616,PROCESS BIOCHEM,4,0,0,0,0,0,0,1,0,0,0,3
2221,8.435,PROG LIPID RES,4,0,0,0,2,0,0,0,1,0,0,1
2222,,PROTEOMES,4,0,0,0,0,0,0,0,0,0,0,4
2223,,PSYCHOANAL EXPLORAT,4,0,0,0,0,0,0,0,0,2,0,2
2224,1.209,PSYCHOGERIATRICS,4,0,0,0,1,0,0,0,0,1,0,2
2225,,PSYCHOL ADDICT BEHAV,4,0,0,0,0,1,1,0,0,0,0,2
2226,,PSYCHOL MUSIC,4,0,0,0,0,0,0,1,0,1,0,2
2227,,PSYCHOL RES BEHAV MA,4,0,0,1,0,0,0,0,1,2,0,0
2228,2.878,PSYCHOL SPORT EXERC,4,0,1,0,0,0,0,0,2,0,0,1
2229,1.061,PSYCHOPATHOLOGY,4,0,0,1,1,1,0,0,0,0,0,1
2230,4.942,RADIOTHER ONCOL,4,0,0,1,0,0,1,0,0,0,0,2
2231,4.382,REGION ANESTH PAIN M,4,0,0,1,0,0,0,0,0,1,0,2
2232,0.850,REV BRAS ANESTESIOL,4,0,0,0,0,0,0,0,1,0,0,3
2233,3.235,REV PHYSIOL BIOCH P,4,0,0,0,0,0,0,1,0,0,1,2
2234,,REV VIRTUAL QUIM,4,0,1,0,0,0,0,0,0,0,0,3
2235,,RIC PSICOL,4,0,0,0,0,0,1,0,0,0,0,3
2236,0.600,RIV PSICHIATR,4,0,0,0,0,0,0,0,0,0,0,4
2237,1.177,ROBOTICA,4,0,0,0,0,1,0,0,0,0,0,3
2238,,SAGE OPEN,4,0,0,0,0,0,1,0,0,0,0,3
2239,2.314,SCAND J IMMUNOL,4,0,1,1,0,0,1,0,0,0,0,1
2240,,SCI COGN BEHAV THEXB,4,0,0,0,0,1,1,0,0,0,0,2
2241,,SCOLIOSIS SPINAL DIS,4,0,0,0,0,0,2,0,0,0,0,2
2242,3.828,SKELET MUSCLE,4,0,0,0,0,0,0,0,0,2,0,2
2243,,SOC JUSTICE RES,4,0,0,0,0,1,0,0,0,3,0,0
2244,5.057,SOFT ROBOT,4,0,0,0,1,1,0,0,0,0,0,2
2245,2.880,SPECTROCHIM ACTA A,4,0,0,0,0,0,0,0,0,0,0,4
2246,2.676,SUPPORT CARE CANCER,4,0,0,1,1,0,0,0,0,0,0,2
2247,,THEORIA-SPAIN,4,0,0,0,0,0,0,0,1,0,1,2
2248,,THER ADV PSYCHOPHARM,4,0,0,1,0,1,0,0,1,0,0,1
2249,,TOXICOL REP,4,0,0,1,0,0,0,0,0,0,2,1
2250,6.609,TRENDS FOOD SCI TECH,4,0,0,1,0,0,0,1,0,0,0,2
2251,2.393,VASC MED,4,0,0,0,0,0,0,0,1,0,0,3
2252,1.239,VERHALTENSTHERAPIE,4,0,0,0,0,0,0,0,0,0,0,4
2253,1.773,VET J,4,0,0,1,0,0,0,0,0,1,0,2
2254,,WORLD J CARDIOL,4,0,1,0,0,0,0,0,0,0,0,3
2255,1.792,WORLD J SURG ONCOL,4,0,0,0,1,1,0,0,0,0,0,2
2256,2.952,WOUND REPAIR REGEN,4,0,0,0,0,0,0,0,0,0,2,2
2257,,Z EPILEPTOL,4,0,0,1,0,0,0,0,1,0,0,2
2258,1.160,Z GERONTOL GERIATR,4,0,0,0,0,0,0,0,1,0,1,2
2259,,2017 JOINT 17 WORLXB,3,0,0,0,0,2,0,0,0,1,0,0
2260,7.042,2D MATER,3,0,0,1,0,0,0,0,0,0,0,2
2261,,8 INT SCIENT C KINXB,3,0,0,0,0,0,0,0,0,1,0,2
2262,,A A CASE REP,3,0,0,0,0,0,1,0,0,0,1,1
2263,3.500,ACS COMB SCI,3,0,0,1,0,0,0,0,0,1,0,1
2264,5.316,ACS SYNTH BIOL,3,0,0,0,0,0,0,0,0,0,0,3
2265,1.129,ACTA ACUST UNITED AC,3,0,0,0,0,0,0,0,0,1,0,2
2266,0.525,ACTA BIOL COLOMB,3,0,0,0,0,0,0,0,0,1,0,2
2267,0.411,ACTA ENDOCRINOL-BUCH,3,0,0,0,0,0,0,0,0,0,0,3
2268,0.562,ACTA MED OKAYAMA,3,0,0,0,0,0,0,0,1,0,0,2
2269,1.522,ACTA ODONTOL SCAND,3,0,0,0,0,0,0,0,0,0,0,3
2270,2.509,ACTA TROP,3,0,0,0,0,0,1,0,0,0,1,1
2271,0.696,ACTA VIROL,3,0,0,0,0,0,0,0,0,1,0,2
2272,,ADAPT HUM BEHAV PHYS,3,0,0,0,1,1,0,0,0,0,0,1
2273,,ADDICT RES THEORY,3,0,0,0,1,0,0,0,0,0,0,2
2274,,ADV AUTISM,3,0,0,0,1,0,0,1,0,0,0,1
2275,1.262,ADV CLIN EXP MED,3,0,0,0,0,0,0,0,0,0,0,3
2276,,ADV MOL TOXICOL,3,0,0,0,0,0,0,0,0,0,0,3
2277,,ADV PHYS-X,3,0,0,0,0,0,0,1,0,0,0,2
2278,3.085,ADV THER,3,0,0,0,1,0,0,1,0,0,0,1
2279,4.013,AGE AGEING,3,0,0,0,0,0,2,0,0,0,0,1
2280,,AKTUAL NEUROL,3,0,0,1,0,0,0,0,0,0,0,2
2281,1.944,AM J RHINOL ALLERGY,3,0,0,0,0,0,0,0,0,0,0,3
2282,5.878,AM J SURG PATHOL,3,0,0,0,0,0,0,1,0,0,0,2
2283,1.000,AM J THER,3,0,0,1,0,0,0,0,0,0,0,2
2284,0.884,AN BRAS DERMATOL,3,0,0,0,0,0,0,0,0,0,1,2
2285,,ANAESTH INTENSIVE TH,3,0,1,0,0,0,0,0,0,0,0,2
2286,5.431,ANAESTHESIA,3,0,0,0,0,0,1,0,0,0,0,2
2287,1.402,ANIM SCI J,3,0,1,0,0,1,0,0,0,0,0,1
2288,0.710,ANIM SCI PAP REP,3,0,0,0,0,0,0,0,0,0,1,2
2289,4.006,ANN AM THORAC SOC,3,0,0,0,0,0,0,1,0,2,0,0
2290,,ANN BEHAV MED,3,0,0,0,0,0,0,1,0,1,0,1
2291,3.290,ANNU REV STAT APPL,3,0,0,0,1,1,1,0,0,0,0,0
2292,2.556,ANTI-CANCER AGENT ME,3,0,0,0,0,0,0,0,0,1,0,2
2293,3.495,APPL PHYS LETT,3,0,0,0,0,0,0,0,0,0,0,3
2294,1.475,AQUAC RES,3,0,0,0,0,0,0,1,0,0,0,2
2295,0.648,ARCH BIOL SCI,3,0,0,0,0,1,0,0,1,0,0,1
2296,2.991,ARCH IMMUNOL THER EX,3,0,0,0,0,0,0,0,0,0,0,3
2297,3.658,ARCH PATHOL LAB MED,3,0,0,0,0,0,0,0,0,0,0,3
2298,0.295,ARCH PEDIATRIE,3,0,0,1,0,0,0,1,0,0,0,1
2299,2.160,ARCH VIROL,3,0,0,0,0,0,1,0,0,0,0,2
2300,,ART PERCEPT,3,0,0,0,0,0,0,0,0,1,0,2
2301,4.149,ARTHRIT CARE RES,3,0,0,0,0,0,0,0,0,0,0,3
2302,,ATTACH HUM DEV,3,0,0,0,0,0,0,0,0,0,0,3
2303,2.442,AUK,3,0,0,0,0,0,0,0,0,0,0,3
